상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,12회,13회,14회,15회,16회,17회,좌석수
2019-01-07,02관,"09:45,  범블비(디지털)","12:00,  점박이 한반도의 공룡2 : 새로운 낙원(디지털),  6,000원","14:00,  극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~(디지털더빙),  6,000원","16:00,  아쿠아맨(디지털),  6,000원","18:45,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  5,000원","21:10,  마약왕(디지털),  6,000원",,,,,,,,,,,,39
2019-01-08,01관,"09:45,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  5,000원","11:50,  아쿠아맨(디지털),  6,000원","14:30,  범블비(디지털)","16:50,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","19:00,  아쿠아맨(디지털),  6,000원","21:35,  범블비(디지털),  6,000원",,,,,,,,,,,,59
2019-01-08,02관,"09:45,  범블비(디지털)","12:00,  점박이 한반도의 공룡2 : 새로운 낙원(디지털),  6,000원","13:50,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","16:00,  아쿠아맨(디지털),  6,000원","18:45,  PMC: 더 벙커(디지털),  6,000원","21:15,  마약왕(디지털),  6,000원",,,,,,,,,,,,39
2019-01-09,01관,"09:50,  점박이 한반도의 공룡2 : 새로운 낙원(디지털),  6,000원","11:40,  말모이(디지털),  6,000원","14:10,  말모이(디지털),  6,000원","16:40,  점박이 한반도의 공룡2 : 새로운 낙원(디지털),  6,000원","18:40,  말모이(디지털),  6,000원","21:15,  말모이(디지털),  6,000원",,,,,,,,,,,,59
2019-01-09,02관,"10:00,  내안의 그놈(디지털),  6,000원","12:20,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","14:35,  범블비(디지털),  6,000원","16:50,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","19:05,  내안의 그놈(디지털),  6,000원","21:35,  내안의 그놈(디지털),  6,000원",,,,,,,,,,,,39
2019-01-10,01관,"10:00,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","11:20,  말모이(디지털),  6,000원","13:45,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","15:10,  말모이(디지털),  6,000원","17:40,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","19:05,  말모이(디지털),  6,000원","21:35,  내안의 그놈(디지털),  6,000원",,,,,,,,,,,59
2019-01-10,02관,"10:00,  내안의 그놈(디지털),  6,000원","12:15,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","14:20,  내안의 그놈(디지털),  6,000원","16:30,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙)","18:40,  내안의 그놈(디지털),  6,000원","21:00,  말모이(디지털),  6,000원",,,,,,,,,,,,39
2019-01-11,01관,"10:00,  극장판 공룡메카드: 타이니소어의 섬(디지털)","11:25,  내안의 그놈(디지털)","13:45,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","15:10,  말모이(디지털),  6,000원","17:40,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","19:05,  말모이(디지털),  6,000원","21:35,  내안의 그놈(디지털),  6,000원",,,,,,,,,,,59
2019-01-11,02관,"09:40,  내안의 그놈(디지털),  5,000원","11:55,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","14:00,  아쿠아맨(디지털),  6,000원","16:30,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","18:40,  내안의 그놈(디지털),  6,000원","21:00,  말모이(디지털),  6,000원",,,,,,,,,,,,39
2019-01-12,01관,"09:45,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","11:10,  말모이(디지털),  6,000원","13:40,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","15:05,  말모이(디지털),  6,000원","17:40,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","19:05,  말모이(디지털),  6,000원","21:35,  내안의 그놈(디지털),  6,000원",,,,,,,,,,,59
2019-01-12,02관,"09:45,  내안의 그놈(디지털),  6,000원","12:00,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","14:15,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","16:35,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","18:45,  내안의 그놈(디지털),  6,000원","21:10,  말모이(디지털),  6,000원",,,,,,,,,,,,39
2019-01-13,01관,"09:45,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","11:10,  말모이(디지털),  6,000원","13:40,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","15:05,  말모이(디지털),  6,000원","17:40,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","19:05,  말모이(디지털),  6,000원","21:35,  내안의 그놈(디지털),  6,000원",,,,,,,,,,,59
2019-01-13,02관,"10:10,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","12:20,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","14:25,  내안의 그놈(디지털),  6,000원","16:40,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","18:45,  내안의 그놈(디지털),  6,000원","21:10,  말모이(디지털),  6,000원",,,,,,,,,,,,39
2019-01-14,01관,"10:00,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","11:20,  말모이(디지털),  6,000원","13:45,  극장판 공룡메카드: 타이니소어의 섬(디지털)","15:10,  말모이(디지털),  6,000원","17:40,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","19:05,  말모이(디지털),  6,000원","21:35,  내안의 그놈(디지털),  6,000원",,,,,,,,,,,59
2019-01-14,02관,"10:00,  내안의 그놈(디지털),  6,000원","12:10,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","14:15,  내안의 그놈(디지털),  6,000원","16:30,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","18:40,  내안의 그놈(디지털),  6,000원","21:15,  말모이(디지털),  6,000원",,,,,,,,,,,,39
2019-01-15,01관,"10:00,  극장판 공룡메카드: 타이니소어의 섬(디지털)","11:20,  말모이(디지털),  6,000원","13:45,  극장판 공룡메카드: 타이니소어의 섬(디지털)","15:10,  말모이(디지털),  6,000원","17:40,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","19:05,  말모이(디지털),  6,000원","21:35,  내안의 그놈(디지털),  6,000원",,,,,,,,,,,59
2019-01-15,02관,"10:00,  내안의 그놈(디지털),  6,000원","12:10,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","14:15,  내안의 그놈(디지털),  6,000원","16:30,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","18:40,  내안의 그놈(디지털),  6,000원","21:15,  말모이(디지털),  6,000원",,,,,,,,,,,,39
2019-01-16,01관,"09:50,  왕이 될 아이(디지털),  6,000원","12:00,  말모이(디지털),  6,000원","14:25,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","16:25,  왕이 될 아이(디지털),  6,000원","18:40,  말모이(디지털),  6,000원","21:10,  말모이(디지털),  6,000원",,,,,,,,,,,,59
2019-01-16,02관,"09:50,  언더독(디지털)","11:45,  극장판 공룡메카드: 타이니소어의 섬(디지털)","13:10,  내안의 그놈(디지털),  6,000원","15:30,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","17:00,  언더독(디지털),  6,000원","19:00,  내안의 그놈(디지털),  6,000원","21:20,  내안의 그놈(디지털),  6,000원",,,,,,,,,,,39
2019-01-17,01관,"09:40,  왕이 될 아이(디지털),  5,000원","11:55,  글래스(디지털),  6,000원","14:20,  말모이(디지털),  6,000원","16:50,  왕이 될 아이(디지털),  6,000원","19:15,  내안의 그놈(디지털),  6,000원","21:30,  글래스(디지털),  6,000원",,,,,,,,,,,,59
2019-01-17,02관,"09:50,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","11:15,  내안의 그놈(디지털),  6,000원","13:30,  언더독(디지털),  6,000원","15:25,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","16:50,  언더독(디지털),  6,000원","18:45,  말모이(디지털),  6,000원","21:15,  말모이(디지털),  6,000원",,,,,,,,,,,39
2019-01-18,01관,"09:40,  왕이 될 아이(디지털),  6,000원","11:55,  글래스(디지털),  6,000원","14:20,  말모이(디지털),  6,000원","16:50,  왕이 될 아이(디지털),  6,000원","19:15,  내안의 그놈(디지털),  6,000원","21:30,  글래스(디지털),  6,000원",,,,,,,,,,,,59
2019-01-18,02관,"09:50,  극장판 공룡메카드: 타이니소어의 섬(디지털)","11:15,  내안의 그놈(디지털),  6,000원","13:30,  언더독(디지털),  6,000원","15:25,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","16:50,  언더독(디지털),  6,000원","18:45,  말모이(디지털),  6,000원","21:15,  말모이(디지털),  6,000원",,,,,,,,,,,39
2019-01-19,01관,"09:50,  언더독(디지털),  6,000원","11:50,  말모이(디지털),  6,000원","14:25,  언더독(디지털),  6,000원","16:25,  내안의 그놈(디지털),  6,000원","18:50,  말모이(디지털),  6,000원","21:20,  말모이(디지털),  6,000원",,,,,,,,,,,,59
2019-01-19,02관,"09:40,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","11:05,  왕이 될 아이(디지털),  6,000원","13:15,  말모이(디지털),  6,000원","15:45,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","17:10,  왕이 될 아이(디지털),  6,000원","19:25,  글래스(디지털),  6,000원","21:45,  글래스(디지털),  6,000원",,,,,,,,,,,39
2019-01-20,01관,"09:50,  언더독(디지털),  6,000원","11:50,  말모이(디지털),  6,000원","14:25,  언더독(디지털),  6,000원","16:25,  글래스(디지털),  6,000원","18:50,  말모이(디지털),  6,000원","21:20,  말모이(디지털),  6,000원",,,,,,,,,,,,59
2019-01-20,02관,"09:40,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","11:05,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","13:15,  말모이(디지털),  6,000원","15:45,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","17:10,  왕이 될 아이(디지털),  6,000원","19:25,  내안의 그놈(디지털),  6,000원","21:45,  글래스(디지털),  6,000원",,,,,,,,,,,39
2019-01-21,01관,"09:40,  왕이 될 아이(디지털),  5,000원","11:55,  글래스(디지털),  6,000원","14:20,  말모이(디지털),  6,000원","16:50,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","19:15,  내안의 그놈(디지털),  6,000원","21:30,  글래스(디지털),  6,000원",,,,,,,,,,,,59
2019-01-21,02관,"09:50,  극장판 공룡메카드: 타이니소어의 섬(디지털)","11:15,  내안의 그놈(디지털),  6,000원","13:30,  언더독(디지털),  6,000원","15:25,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","16:50,  언더독(디지털),  6,000원","18:45,  말모이(디지털),  6,000원","21:15,  말모이(디지털),  6,000원",,,,,,,,,,,39
2019-01-22,01관,"09:45,  왕이 될 아이(디지털),  6,000원","11:55,  글래스(디지털),  6,000원","14:20,  말모이(디지털),  6,000원","16:50,  왕이 될 아이(디지털),  6,000원","19:15,  내안의 그놈(디지털),  6,000원","21:30,  글래스(디지털),  6,000원",,,,,,,,,,,,59
2019-01-22,02관,"09:40,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  5,000원","11:50,  극장판 공룡메카드: 타이니소어의 섬(디지털)","13:10,  내안의 그놈(디지털),  6,000원","15:20,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","16:40,  언더독(디지털),  6,000원","18:45,  말모이(디지털),  6,000원","21:15,  말모이(디지털),  6,000원",,,,,,,,,,,39
2019-01-23,01관,"09:40,  극장판 공룡메카드: 타이니소어의 섬(디지털)","11:00,  말모이(디지털),  6,000원","13:30,  극장판 공룡메카드: 타이니소어의 섬(디지털)","14:55,  극한직업(디지털),  6,000원","17:10,  언더독(디지털),  5,000원","19:25,  극한직업(디지털)","21:35,  극한직업(디지털),  6,000원",,,,,,,,,,,59
2019-01-23,02관,"09:50,  왕이 될 아이(디지털)","12:00,  극한직업(디지털),  6,000원","14:05,  글래스(디지털),  6,000원","16:25,  글래스(디지털),  6,000원","18:45,  말모이(디지털),  6,000원","21:15,  내안의 그놈(디지털),  6,000원",,,,,,,,,,,,39
2019-01-24,01관,"09:40,  극장판 공룡메카드: 타이니소어의 섬(디지털)","11:00,  말모이(디지털),  6,000원","13:30,  극장판 공룡메카드: 타이니소어의 섬(디지털)","14:55,  극한직업(디지털),  6,000원","17:10,  언더독(디지털),  6,000원","19:25,  극한직업(디지털),  6,000원","21:35,  극한직업(디지털),  6,000원",,,,,,,,,,,59
2019-01-24,02관,"09:50,  왕이 될 아이(디지털)","12:00,  극한직업(디지털),  6,000원","14:10,  글래스(디지털),  6,000원","16:30,  내안의 그놈(디지털),  6,000원","18:45,  말모이(디지털),  6,000원","21:15,  내안의 그놈(디지털),  6,000원",,,,,,,,,,,,39
2019-01-25,01관,"09:40,  극장판 공룡메카드: 타이니소어의 섬(디지털)","11:00,  말모이(디지털),  6,000원","13:30,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","14:55,  극한직업(디지털),  6,000원","17:10,  언더독(디지털)","19:25,  극한직업(디지털),  6,000원","21:35,  극한직업(디지털),  6,000원",,,,,,,,,,,59
2019-01-25,02관,"09:50,  왕이 될 아이(디지털),  6,000원","12:00,  극한직업(디지털),  6,000원","14:10,  글래스(디지털),  6,000원","16:40,  극한직업(디지털),  6,000원","18:45,  말모이(디지털),  6,000원","21:15,  내안의 그놈(디지털),  6,000원",,,,,,,,,,,,39
2019-01-26,01관,"09:20,  극한직업(디지털),  6,000원","11:20,  극한직업(디지털),  6,000원","13:25,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","14:50,  극한직업(디지털)","17:15,  극한직업(디지털),  6,000원","19:25,  극한직업(디지털),  6,000원","21:35,  극한직업(디지털),  6,000원",,,,,,,,,,,59
2019-01-26,02관,"10:00,  언더독(디지털),  6,000원","12:05,  글래스(디지털),  6,000원","14:30,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","16:40,  언더독(디지털),  6,000원","18:40,  말모이(디지털),  6,000원","21:15,  내안의 그놈(디지털),  6,000원","09:50,  왕이 될 아이(디지털),  6,000원",,,,,,,,,,,39
2019-01-27,01관,"09:20,  극한직업(디지털),  6,000원","11:15,  극한직업(디지털),  6,000원","13:25,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","14:50,  극한직업(디지털)","17:15,  극한직업(디지털),  6,000원","19:25,  극한직업(디지털),  6,000원","21:35,  극한직업(디지털),  6,000원",,,,,,,,,,,59
2019-01-27,02관,,"12:05,  글래스(디지털),  6,000원","14:30,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","16:40,  언더독(디지털),  6,000원","18:40,  말모이(디지털),  6,000원","20:15,  내안의 그놈(디지털),  6,000원","09:50,  왕이 될 아이(디지털),  6,000원",,,,,,,,,,,39
2019-01-28,01관,"10:00,  극한직업(디지털),  6,000원","12:10,  말모이(디지털),  5,000원","14:45,  글래스(디지털),  6,000원","17:10,  극한직업(디지털),  6,000원","19:25,  극한직업(디지털),  6,000원","21:35,  극한직업(디지털),  6,000원",,,,,,,,,,,,59
2019-01-28,02관,"09:50,  내안의 그놈(디지털),  6,000원","12:00,  극한직업(디지털),  6,000원","14:25,  극한직업(디지털),  6,000원","16:40,  언더독(디지털),  5,000원","18:40,  말모이(디지털)","21:10,  극한직업(디지털),  6,000원",,,,,,,,,,,,39
2019-01-29,01관,"10:00,  극한직업(디지털),  6,000원","12:10,  말모이(디지털),  6,000원","14:45,  글래스(디지털),  6,000원","17:10,  극한직업(디지털),  6,000원","19:25,  극한직업(디지털),  6,000원","21:35,  극한직업(디지털),  6,000원",,,,,,,,,,,,59
2019-01-29,02관,"09:50,  내안의 그놈(디지털),  6,000원","12:00,  극한직업(디지털),  6,000원","14:25,  극한직업(디지털),  6,000원","16:40,  언더독(디지털),  6,000원","18:45,  극한직업(디지털),  6,000원","20:50,  극한직업(디지털),  6,000원",,,,,,,,,,,,39
2019-01-30,01관,"09:50,  드래곤 길들이기 3(디지털더빙),  5,000원","11:50,  뺑반(디지털),  5,000원","14:25,  극한직업(디지털),  5,000원","16:40,  드래곤 길들이기 3(디지털더빙),  5,000원","18:45,  극한직업(디지털),  5,000원","21:00,  뺑반(디지털),  5,000원",,,,,,,,,,,,59
2019-01-30,02관,"10:10,  극한직업(디지털),  5,000원","12:30,  극한직업(디지털),  5,000원","14:40,  뺑반(디지털),  5,000원","17:10,  극한직업(디지털),  5,000원","19:20,  극한직업(디지털),  5,000원","21:30,  극한직업(디지털)",,,,,,,,,,,,39
2019-01-31,01관,"09:40,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털),  6,000원","11:15,  극한직업(디지털),  6,000원","13:25,  극한직업(디지털),  6,000원","15:35,  뺑반(디지털),  6,000원","18:05,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털),  6,000원","19:40,  극한직업(디지털),  6,000원","21:45,  극한직업(디지털),  6,000원",,,,,,,,,,,59
2019-01-31,02관,"10:00,  드래곤 길들이기 3(디지털더빙)","12:00,  뺑반(디지털),  6,000원","14:30,  극한직업(디지털),  6,000원","16:40,  드래곤 길들이기 3(디지털더빙),  6,000원","18:50,  극한직업(디지털),  6,000원","21:05,  뺑반(디지털),  6,000원",,,,,,,,,,,,39
