movieCd,movieNm,moviePartNm,peopleCd,peopleNm,sex,repRoleNm_x,filmoNames,repRoleNm_y
20148841,헬머니,원작,10040668,신한솔,남자,감독,내안의 그놈|헬머니|위험한 상견례|가루지기|싸움의 기술|늦은여름|뼛살|혹성 탈출,감독
20130566,무뢰한,감독,10050533,오승욱,남자,감독,"화산고래|창백한 얼굴들|무뢰한|제불찰씨 이야기|나의 사랑, 나의 영화|역도산|H(에이치)|피도 눈물도 없이|킬리만자로|이재수의 난|8월의 크리스마스|초록물고기",감독
20130566,무뢰한,시나리오(각본),10050533,오승욱,남자,감독,"화산고래|창백한 얼굴들|무뢰한|제불찰씨 이야기|나의 사랑, 나의 영화|역도산|H(에이치)|피도 눈물도 없이|킬리만자로|이재수의 난|8월의 크리스마스|초록물고기",감독
20161961,나는 증인이다,감독,20111254,안상훈,남자,감독,나는 증인이다|순수의 시대|순수의 시대 무삭제편|블라인드|레인보우|아랑|...ing|패스오버|다섯 개의 시선,감독
20161961,나는 증인이다,원작,20111254,안상훈,남자,감독,나는 증인이다|순수의 시대|순수의 시대 무삭제편|블라인드|레인보우|아랑|...ing|패스오버|다섯 개의 시선,감독
20161961,나는 증인이다,시나리오(각본),20111254,안상훈,남자,감독,나는 증인이다|순수의 시대|순수의 시대 무삭제편|블라인드|레인보우|아랑|...ing|패스오버|다섯 개의 시선,감독
20136063,순수의 시대,감독,20111254,안상훈,남자,감독,나는 증인이다|순수의 시대|순수의 시대 무삭제편|블라인드|레인보우|아랑|...ing|패스오버|다섯 개의 시선,감독
20136063,순수의 시대,각색,20111254,안상훈,남자,감독,나는 증인이다|순수의 시대|순수의 시대 무삭제편|블라인드|레인보우|아랑|...ing|패스오버|다섯 개의 시선,감독
20148844,손님,감독,20147149,김광태,남자,감독,손님|청춘만화,감독
20148844,손님,시나리오(각본),20147149,김광태,남자,감독,손님|청춘만화,감독
20148553,내 심장을 쏴라,감독,10026804,문제용,남자,감독,내 심장을 쏴라|아부의 왕|슈퍼맨이었던 사나이|타짜|내 생애 가장 아름다운 일주일|쌍둥이들|시린 귀를 감싸며,감독
20148553,내 심장을 쏴라,시나리오(각본),10026804,문제용,남자,감독,내 심장을 쏴라|아부의 왕|슈퍼맨이었던 사나이|타짜|내 생애 가장 아름다운 일주일|쌍둥이들|시린 귀를 감싸며,감독
20140144,도리화가,감독,10057407,이종필,남자,감독,삼진그룹 영어토익반|도리화가|전국노래자랑|앙상블|푸른소금|퀴즈왕|아저씨|약탈자들|외출|아름다운 청년 전태일|달세계여행|네 쌍둥이 자살|적의 사과|불을 지펴라|촌철살인|이제 난 용감해질거야|인디포럼2015 특별4|Dir/Actors 3. Friends_신이수&이우정&이종필&최시형 단편,감독
20140144,도리화가,시나리오(각본),10057407,이종필,남자,감독,삼진그룹 영어토익반|도리화가|전국노래자랑|앙상블|푸른소금|퀴즈왕|아저씨|약탈자들|외출|아름다운 청년 전태일|달세계여행|네 쌍둥이 자살|적의 사과|불을 지펴라|촌철살인|이제 난 용감해질거야|인디포럼2015 특별4|Dir/Actors 3. Friends_신이수&이우정&이종필&최시형 단편,감독
20140193,서부전선,감독,10071866,천성일,남자,감독,서부전선|해적: 바다로 간 산적|소수의견|5백만불의 사나이|아빠가 여자를 좋아해|7급 공무원|원스어폰어타임|삼거리극장,제작
20140193,서부전선,시나리오(각본),10071866,천성일,남자,감독,서부전선|해적: 바다로 간 산적|소수의견|5백만불의 사나이|아빠가 여자를 좋아해|7급 공무원|원스어폰어타임|삼거리극장,제작
20143511,오피스,감독,10089708,홍원찬,남자,감독,다만 악에서 구하소서|오피스|내가 살인범이다|아덴만의 여명(가제)|황해|작전|추격자|골목의끝,감독
20143511,오피스,각색,10089708,홍원찬,남자,감독,다만 악에서 구하소서|오피스|내가 살인범이다|아덴만의 여명(가제)|황해|작전|추격자|골목의끝,감독
20188042,독전: 익스텐디드 컷,감독,10058049,이해영,남자,감독,독전: 익스텐디드 컷|독전|경성학교: 사라진 소녀들|26년|페스티발|천하장사 마돈나|아라한 장풍대작전|안녕! 유에프오|품행제로|신라의 달밤|커밍 아웃,감독
20179383,독전,감독,10058049,이해영,남자,감독,독전: 익스텐디드 컷|독전|경성학교: 사라진 소녀들|26년|페스티발|천하장사 마돈나|아라한 장풍대작전|안녕! 유에프오|품행제로|신라의 달밤|커밍 아웃,감독
20179383,독전,시나리오(각본),10058049,이해영,남자,감독,독전: 익스텐디드 컷|독전|경성학교: 사라진 소녀들|26년|페스티발|천하장사 마돈나|아라한 장풍대작전|안녕! 유에프오|품행제로|신라의 달밤|커밍 아웃,감독
20141224,경성학교: 사라진 소녀들,감독,10058049,이해영,남자,감독,독전: 익스텐디드 컷|독전|경성학교: 사라진 소녀들|26년|페스티발|천하장사 마돈나|아라한 장풍대작전|안녕! 유에프오|품행제로|신라의 달밤|커밍 아웃,감독
20141224,경성학교: 사라진 소녀들,시나리오(각본),10058049,이해영,남자,감독,독전: 익스텐디드 컷|독전|경성학교: 사라진 소녀들|26년|페스티발|천하장사 마돈나|아라한 장풍대작전|안녕! 유에프오|품행제로|신라의 달밤|커밍 아웃,감독
20143512,위험한 상견례 2,감독,10005932,김진영,남자,감독,위험한 상견례 2|음치 클리닉 |위험한 상견례|청담보살|아기와 나|마파도2|돈 텔 파파,감독
20143512,위험한 상견례 2,각색,10005932,김진영,남자,감독,위험한 상견례 2|음치 클리닉 |위험한 상견례|청담보살|아기와 나|마파도2|돈 텔 파파,감독
20157501,극적인 하룻밤,감독,10086669,하기호,남자,감독,"극적인 하룻밤|라듸오 데이즈|내 사랑 십자 드라이버, 사이코드라마(단편)",감독
20157501,극적인 하룻밤,시나리오(각본),10086669,하기호,남자,감독,"극적인 하룻밤|라듸오 데이즈|내 사랑 십자 드라이버, 사이코드라마(단편)",감독
20136057,소수의견,감독,10004620,김성제,남자,감독,소수의견|혈의 누|피도 눈물도 없이|죽거나 혹은 나쁘거나|간첩 리철진,감독
20136057,소수의견,각색,10004620,김성제,남자,감독,소수의견|혈의 누|피도 눈물도 없이|죽거나 혹은 나쁘거나|간첩 리철진,감독
20145506,해어화,감독,20110989,박흥식,남자,감독,"해어화|협녀, 칼의 기억|천국의 아이들|사랑해, 말순씨|인어 공주|나도 아내가 있었으면 좋겠다|내 동생|2015 GSFF 배우 특별전: 김수안 |미안해, 고마워",감독
20130021,"협녀, 칼의 기억",감독,20110989,박흥식,남자,감독,"해어화|협녀, 칼의 기억|천국의 아이들|사랑해, 말순씨|인어 공주|나도 아내가 있었으면 좋겠다|내 동생|2015 GSFF 배우 특별전: 김수안 |미안해, 고마워",감독
20130021,"협녀, 칼의 기억",시나리오(각본),20110989,박흥식,남자,감독,"해어화|협녀, 칼의 기억|천국의 아이들|사랑해, 말순씨|인어 공주|나도 아내가 있었으면 좋겠다|내 동생|2015 GSFF 배우 특별전: 김수안 |미안해, 고마워",감독
20189663,게이트,감독,20111176,신재호,남자,감독,응징자2|게이트-완결판|게이트|대결|치외법권|따라지: 비열한 거리 무삭제판|따라지 : 비열한 거리|응징자|웨딩스캔들|서유기 리턴즈|4교시 추리영역|못말리는 결혼|내사랑 싸가지|유아독존|동감,감독
20189663,게이트,각색,20111176,신재호,남자,감독,응징자2|게이트-완결판|게이트|대결|치외법권|따라지: 비열한 거리 무삭제판|따라지 : 비열한 거리|응징자|웨딩스캔들|서유기 리턴즈|4교시 추리영역|못말리는 결혼|내사랑 싸가지|유아독존|동감,감독
20189663,게이트,기획,20111176,신재호,남자,감독,응징자2|게이트-완결판|게이트|대결|치외법권|따라지: 비열한 거리 무삭제판|따라지 : 비열한 거리|응징자|웨딩스캔들|서유기 리턴즈|4교시 추리영역|못말리는 결혼|내사랑 싸가지|유아독존|동감,감독
20141602,소셜포비아,감독,10089518,홍석재,남자,감독,피의 연대기|소셜포비아|이쁜 것들이 되어라|보호자|잉투기|필름|Keep Quiet|하트바이브레이터|과월 사랑세 납부고지서|8/10000|외할머니와 레슬링|9월 단편 상상극장 - 홍석재 감독 특별전|2015 GSFF-개막식|KAFA 단편 3,감독
20141602,소셜포비아,시나리오(각본),10089518,홍석재,남자,감독,피의 연대기|소셜포비아|이쁜 것들이 되어라|보호자|잉투기|필름|Keep Quiet|하트바이브레이터|과월 사랑세 납부고지서|8/10000|외할머니와 레슬링|9월 단편 상상극장 - 홍석재 감독 특별전|2015 GSFF-개막식|KAFA 단편 3,감독
20136869,은밀한 유혹,감독,10054464,윤재구,남자,감독,은밀한 유혹|시크릿|세븐 데이즈,감독
20136869,은밀한 유혹,시나리오(각본),10054464,윤재구,남자,감독,은밀한 유혹|시크릿|세븐 데이즈,감독
20133682,화장,감독,10058483,임권택,남자,감독,"백두 번째 구름|녹차의 중력|화장|영화판|달빛 길어올리기|나의 사랑, 나의 영화|천년학|한국 영화의 르네상스|하류인생|오원 장승업 취화선|취화선|춘향뎐(春香傳)|창(노는계집 창)|축제|태백산맥|서편제|장군의 아들 3|개벽|장군의 아들 2|장군의 아들|아제아제 바라아제|손에 손잡고|아다다|연산일기|씨받이|티켓|길소뜸|흐르는 강물을 어찌 막으랴|불의 딸|나비 품에서 울었다|안개마을|오염된 자식들|아벤고 공수군단|우상의 눈물|만다라|짝코|깃발없는 기수|복부인|족보|내일 또 내일|신궁|상록수(常綠樹)|저 파도 위에 엄마 얼굴이|가깝고도 먼 길|임진왜란과 계월향|옥례기|낙동강은 흐르는가|맨발의 눈길|왕십리|아내|어제, 오늘 그리고 내일|왜 그랬던가|연화|속 연화|울지 않으리|아내들의 행진|증언|잡초|대추격|기생 오백화|삼국대협|명동 잔혹사|돌아온 자와 떠나야 할 자|명동 삼국지|둘째 어머니|요검|나를 더 이상 괴롭히지 마라|30년만의 대결|원한의 거리에 눈이 내린다|원한의 두 꼽추|속눈섭이 긴 여자|그 여자를 쫓아라|월하의 검|십오야|황야의 독수리|신세 좀 지자구요|번개칼|사나이 삼대|바람같은 사나이|풍운의 검객|나는 왕이다|빗속에 지다|십년세도(十年勢道)|망부석|두만강아 잘 있거라",감독
20149062,연애의 맛,감독,10004879,김아론,남자,감독,연애의 맛|헬로우 마이 러브|라라 선샤인|청연|이중간첩|볼링블링|온실,감독
20149062,연애의 맛,각색,10004879,김아론,남자,감독,연애의 맛|헬로우 마이 러브|라라 선샤인|청연|이중간첩|볼링블링|온실,감독
20143510,함정,감독,10002567,권형진,남자,감독,함정|웨딩드레스|트럭|호로비츠를 위하여|MOB 2025 1편 : 전운,감독
20143510,함정,각색,10002567,권형진,남자,감독,함정|웨딩드레스|트럭|호로비츠를 위하여|MOB 2025 1편 : 전운,감독
20156807,뽀로로 극장판 컴퓨터 왕국 대모험,감독,10028920,박영균,남자,감독,뽀로로 극장판 컴퓨터 왕국 대모험|뽀로로 극장판 슈퍼썰매 대모험|Painter,감독
20156807,뽀로로 극장판 컴퓨터 왕국 대모험,시나리오(각본),10028920,박영균,남자,감독,뽀로로 극장판 컴퓨터 왕국 대모험|뽀로로 극장판 슈퍼썰매 대모험|Painter,감독
20142856,나의 절친 악당들,감독,10058591,임상수,남자,감독,"컬러 오브 아시아 -  마스터스|나의 절친 악당들|사랑해, 리우|돈의 맛|하녀|오래된 정원|그때 그 사람들|한국 영화의 르네상스|바람난 가족|눈물|처녀들의 저녁식사|영원한 제국|뱀파이어는 우리 옆집에 산다|예쁜 찬장 하나 |구선생의 카메라|어머니|서울독립영화제 2015 특별단편 3|서울독립영화제2015  심야상영2",감독
20142856,나의 절친 악당들,배우,10058591,임상수,남자,감독,"컬러 오브 아시아 -  마스터스|나의 절친 악당들|사랑해, 리우|돈의 맛|하녀|오래된 정원|그때 그 사람들|한국 영화의 르네상스|바람난 가족|눈물|처녀들의 저녁식사|영원한 제국|뱀파이어는 우리 옆집에 산다|예쁜 찬장 하나 |구선생의 카메라|어머니|서울독립영화제 2015 특별단편 3|서울독립영화제2015  심야상영2",감독
20142856,나의 절친 악당들,시나리오(각본),10058591,임상수,남자,감독,"컬러 오브 아시아 -  마스터스|나의 절친 악당들|사랑해, 리우|돈의 맛|하녀|오래된 정원|그때 그 사람들|한국 영화의 르네상스|바람난 가족|눈물|처녀들의 저녁식사|영원한 제국|뱀파이어는 우리 옆집에 산다|예쁜 찬장 하나 |구선생의 카메라|어머니|서울독립영화제 2015 특별단편 3|서울독립영화제2015  심야상영2",감독
20194044,공포체험단 곤지암편,감독,10061758,정범식,남자,감독,공포체험단 곤지암편|천문: 하늘에 묻는다|곤지암|워킹걸|미쓰GO|외톨이|기담|무서운 이야기 2|무서운 이야기|무서운 이야기 2 '탈출'|무서운 이야기 '해와 달',감독
20180804,곤지암,감독,10061758,정범식,남자,감독,공포체험단 곤지암편|천문: 하늘에 묻는다|곤지암|워킹걸|미쓰GO|외톨이|기담|무서운 이야기 2|무서운 이야기|무서운 이야기 2 '탈출'|무서운 이야기 '해와 달',감독
20180804,곤지암,시나리오(각본),10061758,정범식,남자,감독,공포체험단 곤지암편|천문: 하늘에 묻는다|곤지암|워킹걸|미쓰GO|외톨이|기담|무서운 이야기 2|무서운 이야기|무서운 이야기 2 '탈출'|무서운 이야기 '해와 달',감독
20180804,곤지암,편집,10061758,정범식,남자,감독,공포체험단 곤지암편|천문: 하늘에 묻는다|곤지암|워킹걸|미쓰GO|외톨이|기담|무서운 이야기 2|무서운 이야기|무서운 이야기 2 '탈출'|무서운 이야기 '해와 달',감독
