,영화명,개봉일,점유율집계일,개봉n일차(int),상영횟수,스크린수,좌석수,좌석판매율,매출액,누적매출액,관객수,누적관객수,F-rated,장르,배급사,감독1성별,작가성별,배우성별,F등급
148,귀향,2016-02-24,2016-03-03,8,3444,750,701968,13.7,702926000,15060070204,96453,2004199,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
149,귀향,2016-02-24,2016-03-04,9,3612,771,738658,15.9,930341000,15990411204,117486,2121685,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
150,귀향,2016-02-24,2016-03-05,10,4088,861,841306,29.9,2041924732,18032335936,251892,2373577,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
151,귀향,2016-02-24,2016-03-06,11,3916,846,808091,28.7,1868625900,19900961836,232051,2605628,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
152,귀향,2016-02-24,2016-03-07,12,3495,757,718768,10.1,527713400,20428675236,72612,2678240,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
153,귀향,2016-02-24,2016-03-08,13,3491,773,716083,9.3,476968000,20905643236,66751,2744991,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
154,귀향,2016-02-24,2016-03-09,14,3415,760,700994,8.6,428271800,21333915036,60012,2805003,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
155,귀향,2016-02-24,2016-03-10,15,2445,585,474152,10.7,358766800,21692681836,50895,2855898,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
156,귀향,2016-02-24,2016-03-11,16,2540,592,495507,11.0,422519161,22115200997,54611,2910509,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
157,귀향,2016-02-24,2016-03-12,17,2743,669,547401,22.0,956237145,23071438142,120424,3030933,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
158,귀향,2016-02-24,2016-03-13,18,2616,654,520641,21.5,889251900,23960690042,111687,3142620,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
159,귀향,2016-02-24,2016-03-14,19,2417,577,471805,7.5,251622100,24212312142,35153,3177773,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
160,귀향,2016-02-24,2016-03-15,20,2390,603,465763,7.5,238854500,24451166642,34762,3212535,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
161,귀향,2016-02-24,2016-03-16,21,2371,596,458701,6.8,218852300,24670018942,31099,3243634,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
162,귀향,2016-02-24,2016-03-17,22,2076,546,389033,7.5,197998700,24868017642,29117,3272751,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
163,귀향,2016-02-24,2016-03-18,23,2210,554,407581,8.5,265322428,25133340070,34489,3307240,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
164,귀향,2016-02-24,2016-03-19,24,2427,607,451269,14.3,510155220,25643495290,64606,3371846,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
165,귀향,2016-02-24,2016-03-20,25,2265,570,423131,12.4,419900800,26063396090,52518,3424364,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
166,귀향,2016-02-24,2016-03-21,26,1977,538,365697,4.7,121832800,26185228890,17238,3441602,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
167,귀향,2016-02-24,2016-03-22,27,1965,541,364255,4.7,121012800,26306241690,17040,3458642,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
168,귀향,2016-02-24,2016-03-23,28,1928,553,349863,5.1,126117500,26432359190,17826,3476468,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
169,귀향,2016-02-24,2016-03-24,29,815,400,102727,9.4,68108300,26500467490,9683,3486151,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
170,귀향,2016-02-24,2016-03-25,30,856,406,107296,10.3,82718500,26583185990,11031,3497182,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
171,귀향,2016-02-24,2016-03-26,31,771,401,93922,18.7,139522100,26722708090,17524,3514706,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
172,귀향,2016-02-24,2016-03-27,32,732,392,91730,18.2,133351700,26856059790,16685,3531391,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
173,귀향,2016-02-24,2016-03-28,33,831,405,104964,7.3,54350600,26910410390,7705,3539096,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
174,귀향,2016-02-24,2016-03-29,34,835,416,105315,8.5,61923900,26972334290,8930,3548026,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
175,귀향,2016-02-24,2016-03-30,35,368,238,47424,11.4,32791200,27005125490,5412,3553438,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
176,귀향,2016-02-24,2016-03-31,36,344,213,44703,8.8,27378600,27032504090,3942,3557380,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
177,귀향,2016-02-24,2016-04-01,37,340,205,43526,9.6,29975500,27062479590,4182,3561562,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
178,귀향,2016-02-24,2016-04-02,38,321,192,38383,12.7,38644500,27101124090,4872,3566434,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
179,귀향,2016-02-24,2016-04-03,39,310,191,37699,14.4,44008800,27145132890,5419,3571853,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
180,귀향,2016-02-24,2016-04-04,40,333,198,42758,5.3,16299500,27161432390,2285,3574138,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
181,귀향,2016-02-24,2016-04-05,41,297,179,38901,5.1,14343400,27175775790,1991,3576129,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
182,귀향,2016-02-24,2016-04-06,42,297,196,39141,4.6,12600700,27188376490,1800,3577929,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
183,귀향,2016-02-24,2016-04-07,43,83,63,10076,8.3,5154900,27193531390,833,3578762,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
184,귀향,2016-02-24,2016-04-08,44,83,63,9921,5.8,4290000,27197821390,577,3579339,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
185,귀향,2016-02-24,2016-04-09,45,87,65,10637,11.6,9116000,27206937390,1235,3580574,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
186,귀향,2016-02-24,2016-04-10,46,83,62,10132,8.7,6965200,27213902590,886,3581460,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
187,귀향,2016-02-24,2016-04-11,47,71,49,8625,3.6,2272500,27216175090,311,3581771,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
188,귀향,2016-02-24,2016-04-12,48,84,63,10474,6.6,4360900,27220535990,689,3582460,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
189,귀향,2016-02-24,2016-04-13,49,7,5,705,10.5,495000,27221030990,74,3582534,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
190,귀향,2016-02-24,2016-04-14,50,10,9,1375,52.0,4992000,27226022990,715,3583249,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
191,귀향,2016-02-24,2016-04-15,51,8,6,774,10.6,429000,27226451990,82,3583331,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
192,귀향,2016-02-24,2016-04-16,52,7,6,727,17.2,702000,27227153990,125,3583456,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
193,귀향,2016-02-24,2016-04-17,53,8,6,956,6.4,447500,27227601490,61,3583517,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
194,귀향,2016-02-24,2016-04-18,54,8,8,960,17.8,1179000,27228780490,171,3583688,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
195,귀향,2016-02-24,2016-04-19,55,12,11,1642,39.6,2947000,27231727490,650,3584338,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
196,귀향,2016-02-24,2016-04-20,56,8,7,1076,19.9,1695500,27233422990,214,3584552,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
197,귀향,2016-02-24,2016-04-21,57,3,3,362,42.8,1105000,27234527990,155,3584707,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
198,귀향,2016-02-24,2016-04-22,58,6,6,840,33.7,1723000,27236250990,283,3584990,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
199,귀향,2016-02-24,2016-04-23,59,4,4,474,32.1,1054000,27237304990,152,3585142,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
200,귀향,2016-02-24,2016-04-24,60,5,5,702,6.0,322000,27237626990,42,3585184,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
201,귀향,2016-02-24,2016-04-25,61,2,2,226,2.7,38000,27237664990,6,3585190,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
202,귀향,2016-02-24,2016-04-26,62,3,3,436,5.1,169000,27237833990,22,3585212,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
203,귀향,2016-02-24,2016-04-27,63,1,1,147,100.0,1029000,27238862990,147,3585359,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
204,귀향,2016-02-24,2016-04-29,65,1,1,110,100.0,770000,27239632990,110,3585469,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
205,귀향,2016-02-24,2016-04-30,66,1,1,126,6.4,51000,27239683990,8,3585477,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
206,귀향,2016-02-24,2016-05-01,67,1,1,200,0.5,6000,27239689990,1,3585478,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
207,귀향,2016-02-24,2016-05-02,68,1,1,110,2.7,21000,27239710990,3,3585481,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
208,귀향,2016-02-24,2016-05-07,73,1,1,126,12.7,90000,27239800990,16,3585497,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
209,귀향,2016-02-24,2016-05-11,77,1,1,128,78.1,600000,27240400990,100,3585597,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
210,귀향,2016-02-24,2016-05-13,79,3,3,463,86.4,2492000,27242892990,400,3585997,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
211,귀향,2016-02-24,2016-05-14,80,1,1,126,7.1,45000,27242937990,9,3586006,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
212,귀향,2016-02-24,2016-05-17,83,1,1,125,0.0,0,27242937990,0,3586006,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
213,귀향,2016-02-24,2016-05-20,86,1,1,123,100.0,861000,27243798990,123,3586129,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
214,귀향,2016-02-24,2016-05-21,87,2,2,256,58.6,998000,27244796990,150,3586279,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
215,귀향,2016-02-24,2016-05-28,94,1,1,126,4.0,25000,27244821990,5,3586284,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
216,귀향,2016-02-24,2016-06-02,99,1,1,189,79.4,600000,27245421990,150,3586434,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
217,귀향,2016-02-24,2016-06-04,101,1,1,126,6.4,40000,27245461990,8,3586442,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
218,귀향,2016-02-24,2016-06-08,105,1,1,102,98.0,800000,27246261990,100,3586542,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
219,귀향,2016-02-24,2016-06-09,106,1,1,151,72.9,900000,27247161990,110,3586652,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
220,귀향,2016-02-24,2016-06-11,108,1,1,126,6.4,40000,27247201990,8,3586660,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
221,귀향,2016-02-24,2016-06-13,110,1,1,151,33.1,250000,27247451990,50,3586710,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
222,귀향,2016-02-24,2016-06-18,115,1,1,126,6.4,40000,27247491990,8,3586718,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
223,귀향,2016-02-24,2016-06-25,122,1,1,126,27.0,170000,27247661990,34,3586752,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
224,귀향,2016-02-24,2016-06-28,125,1,1,99,0.0,0,27247661990,0,3586752,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
225,귀향,2016-02-24,2016-06-29,126,1,1,99,0.0,0,27247661990,0,3586752,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
226,귀향,2016-02-24,2016-06-30,127,1,1,99,0.0,0,27247661990,0,3586752,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
227,귀향,2016-02-24,2016-07-07,134,1,1,157,100.0,942000,27248603990,157,3586909,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
228,귀향,2016-02-24,2016-07-16,143,1,1,126,9.5,60000,27248663990,12,3586921,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
229,귀향,2016-02-24,2016-07-23,150,1,1,126,6.4,42000,27248705990,8,3586929,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
230,귀향,2016-02-24,2016-11-07,257,1,1,148,100.0,740000,27249445990,148,3587077,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
231,귀향,2016-02-24,2016-11-27,277,2,1,372,4.0,44000,27249489990,15,3587092,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
232,귀향,2016-02-24,2016-11-28,278,2,1,372,7.3,88000,27249577990,27,3587119,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
233,귀향,2016-02-24,2016-11-29,279,2,1,372,9.4,105000,27249682990,35,3587154,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
234,귀향,2016-02-24,2016-12-04,284,1,1,186,0.5,2000,27249684990,1,3587155,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
235,귀향,2016-02-24,2016-12-05,285,1,1,186,7.0,39000,27249723990,13,3587168,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
236,귀향,2016-02-24,2016-12-06,286,1,1,186,2.7,15000,27249738990,5,3587173,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
237,귀향,2016-02-24,2017-03-01,371,1,1,40,15.0,48000,27249786990,6,3587179,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
238,귀향,2016-02-24,2017-03-18,388,1,1,36,8.3,15000,27249801990,3,3587182,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
239,귀향,2016-02-24,2018-04-18,784,3,1,504,5.2,52000,1222000,26,220,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
240,귀향,2016-02-24,2018-04-19,785,3,1,504,7.3,74000,1296000,37,257,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
241,귀향,2016-02-24,2018-04-20,786,3,1,504,5.6,56000,1352000,28,285,1,드라마,(주)와우픽쳐스,남자,남자,여자,1
242,시간이탈자,2016-04-13,2016-03-28,-16,1,1,326,100.0,1956000,1956000,326,326,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
243,시간이탈자,2016-04-13,2016-04-05,-8,6,5,1563,89.6,10362000,12318000,1401,1727,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
244,시간이탈자,2016-04-13,2016-04-06,-7,1,1,326,50.0,1141000,13459000,163,1890,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
245,시간이탈자,2016-04-13,2016-04-08,-5,1,1,326,100.0,2934000,16393000,326,2216,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
246,시간이탈자,2016-04-13,2016-04-09,-4,1,1,841,0.0,0,16393000,0,2216,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
247,시간이탈자,2016-04-13,2016-04-11,-2,23,23,5667,48.6,24369500,40762500,2753,4969,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
248,시간이탈자,2016-04-13,2016-04-12,-1,37,37,7508,97.2,55902000,96664500,7296,12265,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
249,시간이탈자,2016-04-13,2016-04-13,0,3304,673,655275,23.8,1295199400,1391863900,155917,168182,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
250,시간이탈자,2016-04-13,2016-04-14,1,3178,646,633034,6.7,321289700,1713153600,42433,210615,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
251,시간이탈자,2016-04-13,2016-04-15,2,3362,681,669747,9.5,520667375,2233820975,63886,274501,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
252,시간이탈자,2016-04-13,2016-04-16,3,3631,733,732670,19.9,1235989060,3469810035,145976,420477,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
253,시간이탈자,2016-04-13,2016-04-17,4,3546,718,716300,17.6,1064075400,4533885435,126343,546820,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
254,시간이탈자,2016-04-13,2016-04-18,5,3229,652,651778,5.9,295925800,4829811235,38651,585471,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
255,시간이탈자,2016-04-13,2016-04-19,6,3259,688,649759,6.1,300711300,5130522535,39783,625254,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
256,시간이탈자,2016-04-13,2016-04-20,7,2905,627,592471,6.5,289813500,5420336035,38723,663977,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
257,시간이탈자,2016-04-13,2016-04-21,8,2718,577,546263,7.5,304661800,5724997835,41070,705047,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
258,시간이탈자,2016-04-13,2016-04-22,9,2850,603,573069,9.2,432108661,6157106496,52957,758004,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
259,시간이탈자,2016-04-13,2016-04-23,10,3222,663,661522,15.3,846583364,7003689860,100883,858887,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
260,시간이탈자,2016-04-13,2016-04-24,11,3145,651,642916,13.3,721944900,7725634760,85570,944457,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
261,시간이탈자,2016-04-13,2016-04-25,12,2763,575,562263,5.0,216444100,7942078860,28297,972754,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
262,시간이탈자,2016-04-13,2016-04-26,13,2784,591,562391,5.3,225850900,8167929760,29701,1002455,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
263,시간이탈자,2016-04-13,2016-04-27,14,1230,460,161050,15.1,146578900,8314508660,24305,1026760,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
264,시간이탈자,2016-04-13,2016-04-28,15,1268,432,165946,10.1,126736800,8441245460,16806,1043566,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
265,시간이탈자,2016-04-13,2016-04-29,16,1257,447,163979,14.6,195484672,8636730132,23937,1067503,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
266,시간이탈자,2016-04-13,2016-04-30,17,1056,426,130044,26.0,281479363,8918209495,33763,1101266,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
267,시간이탈자,2016-04-13,2016-05-01,18,1005,428,125202,23.1,244382600,9162592095,28961,1130227,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
268,시간이탈자,2016-04-13,2016-05-02,19,1183,438,153868,7.9,92277700,9254869795,12181,1142408,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
269,시간이탈자,2016-04-13,2016-05-03,20,1210,432,155263,10.2,118539600,9373409395,15802,1158210,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
270,시간이탈자,2016-04-13,2016-05-04,21,483,233,61373,12.7,59247800,9432657195,7821,1166031,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
271,시간이탈자,2016-04-13,2016-05-05,22,257,157,32796,23.2,63923800,9496580995,7614,1173645,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
272,시간이탈자,2016-04-13,2016-05-06,23,281,161,36069,22.4,68546400,9565127395,8075,1181720,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
273,시간이탈자,2016-04-13,2016-05-07,24,270,154,34686,16.2,47767600,9612894995,5618,1187338,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
274,시간이탈자,2016-04-13,2016-05-08,25,254,145,32257,13.2,36711700,9649606695,4249,1191587,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
275,시간이탈자,2016-04-13,2016-05-09,26,467,235,62183,5.5,26534400,9676141095,3416,1195003,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
276,시간이탈자,2016-04-13,2016-05-10,27,489,231,64297,7.1,35166500,9711307595,4593,1199596,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
277,시간이탈자,2016-04-13,2016-05-11,28,276,179,39081,5.0,13715600,9725023195,1951,1201547,1,스릴러,씨제이이앤엠(주),남자,남자,여자,1
