순위,영화명,개봉일,매출액 ,매출액점유율,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
85,블랙머니,2019.11.13,"118,837,500",0.0%,"118,837,500","13,986","13,986",19,63,한국,한국,"유한회사 질라라비,(주)아우라픽처스",(주)에이스메이커무비웍스,12세이상관람가,"범죄,드라마",정지영,"조진웅,이하늬,이경영,강신일,최덕문,조한철,허성태,강도연,정인기,윤진영"
86,난폭한 기록,2019.7.11,"82,289,090",0.0%,"82,289,090","12,040","12,040",152,"1,199",한국,한국,"유한회사 영화사 반딧불,서울액션스쿨",케이티하이텔(주),청소년관람불가,"범죄,액션",하원준,"정두홍,류덕환,서은아,정의갑,최제헌,김사권,권형준,김해인,손영순"
87,수상한 이웃,2019.10.9,"68,202,640",0.0%,"68,202,640","11,777","11,777",182,"1,430",한국,한국,(주)오예스,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)",12세이상관람가,코미디,이상훈,"오지호,오광록,손다솜,강희,영민,윤성모,안지환,유다미,김수정"
88,신의 한 수: 귀수편,2019.11.7,"72,821,000",0.0%,"72,821,000","10,673","10,673",38,53,한국,한국,"(주)메이스엔터테인먼트,(주)아지트필름",씨제이이앤엠(주),15세이상관람가,"범죄,액션",리건,"권상우,김희원,김성균,허성태,우도환,원현준,홍기준,박상훈"
89,사랑의 선물,2019.8.15,"59,950,460",0.0%,"59,950,460","10,107","10,107",9,265,한국,한국,(주)한마음프로덕션,(주)한마음프로덕션,15세이상관람가,드라마,김규민,"문영동,김소민,김려원"
90,시인 할매,2019.2.5,"77,161,900",0.0%,"77,861,900","10,012","10,152",102,986,한국,한국,제이리미디어,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)",전체관람가,다큐멘터리,이종은,"김막동,김점순,박점례,안기임,윤금순,양양금,최영자,김선자,최수영"
91,뷰티플 마인드,2019.4.18,"67,428,500",0.0%,"68,316,600","8,910","9,042",190,"1,907",한국,한국,(주)엠엔에프씨,롯데컬처웍스(주)롯데엔터테인먼트,전체관람가,다큐멘터리,"류장하,손미","심환,허지연,김건호,김민주,김수진"
92,아워 바디,2019.9.26,"70,972,787",0.0%,"73,239,487","8,482","8,820",52,911,한국,한국,한국영화아카데미,(주)영화사 진진,15세이상관람가,드라마,한가람,"최희서,안지혜,이재인,김정영,최준영,노수산나,오동민,금새록,김사권,윤혜리,김연교,장준휘"
93,클래식,2003.1.30,"44,008,800",0.0%,"104,129,400","7,726","15,240",38,225,한국,한국,(주)에그필름,(주)시네마서비스,12세관람가,드라마,곽재용,"손예진,조승우,조인성,이기우,서영희,김미진,이성훈,추현경,송윤회,신승수,한규태,김병옥,한정근,김성증,이서,이승철,이주열,안호완"
94,에움길,2019.6.20,"60,756,000",0.0%,"60,756,000","7,502","7,502",62,704,한국,한국,(주)누미아띠,(주)영화사 그램,전체관람가,다큐멘터리,이승현,"이옥선,이용수,김순덕,김군자,강일출,박옥선,지돌이,박옥련,배춘희"
95,집으로...,2002.4.4,"60,885,500",0.0%,"62,608,500","7,487","7,752",51,810,한국,한국,튜브픽쳐스(주),"(주)팝엔터테인먼트,씨제이엔터테인먼트",전체관람가,드라마,이정향,"유승호,김을분,동효희,김두천,안병무,남기준,박현숙,민경훈,박건용,박경오,윤재근,임은경,김순희,이춘희"
96,국가부도의 날,2018.11.28,"46,953,700",0.0%,"30,892,815,837","7,181","3,755,133",27,270,한국,한국,영화사 집,씨제이이앤엠(주),12세이상관람가,드라마,최국희,"김혜수,유아인,허준호,조우진,뱅상 카셀,이원희,이은주,손민석,손영진,이하윤,김진구,박경관,박재민,박재영,박정민,권훈,김기현,염혜란,최준영,조한철,한창현,엄효섭,장성범,동하,박진주,이양희,손성찬,전배수,백도겸"
97,강변호텔,2019.3.27,"54,146,036",0.0%,"54,146,036","6,912","6,912",49,"1,105",한국,한국,(주)영화제작전원사,"(주)콘텐츠판다,(주)영화제작전원사 ,무브먼트",15세이상관람가,드라마,홍상수,"기주봉,김민희,송선미,권해효,유준상,신석호"
98,보희와 녹양,2019.5.29,"44,918,700",0.0%,"46,216,900","5,636","5,828",25,711,한국,한국,한국영화아카데미,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),12세이상관람가,드라마,안주영,"안지호,김주아,서현우,신동미,서현우,차서원,박근록,정승길,장준휘"
99,북간도의 십자가,2019.10.17,"44,195,180",0.0%,"44,195,180","5,615","5,615",123,"1,035",한국,한국,(재)CBS,"(재)CBS,주식회사 마운틴픽쳐스",전체관람가,다큐멘터리,반태경,"문동환,심용환,문성근"
100,굿바이 썸머,2019.7.25,"42,039,870",0.0%,"42,039,870","5,174","5,174",34,563,한국,한국,"(주)이에스픽쳐스,㈜인디스토리",㈜인디스토리,12세이상관람가,"드라마,멜로/로맨스",박주영,"정제원,김보라,최지안"
101,열두 번째 용의자,2019.10.10,"39,337,180",0.0%,"39,337,180","5,046","5,046",111,"1,145",한국,한국,"(주)영화사진,엠앤씨에프",㈜인디스토리,12세이상관람가,"미스터리,스릴러",고명성,"김상경,허성태,박선영,김동영,정지순,남연우,남성진,안성민"
102,나만 없어 고양이,2019.8.22,"41,537,030",0.0%,"41,537,030","5,038","5,038",39,592,한국,한국,라이터스,(주)트리플픽쳐스,전체관람가,"가족,판타지,드라마","복운석,신혜진","김소희,허정도,권수정,김기천,김희철,박현영"
103,산상수훈,2017.12.7,"45,750,430",0.0%,"410,155,830","5,022","54,501",4,117,한국,한국,(주)그란,"이언픽쳐스,(주)그란",전체관람가,드라마,유영의,"백서빈,최이선,정준영,오경원,탁우석,박창준,최현우,설준수"
104,살인의 추억,2003.4.25,"30,152,400",0.0%,"54,800,397","4,221","8,233",60,621,한국,한국,(주)싸이더스,씨제이엔터테인먼트,15세관람가,스릴러,봉준호,"송강호,김상경,김뢰하,정인선,한충환,김효성,이강산,김민철,최현기,심성보,김희진,한성근,서민수,김경래,강진희,이상욱,윤박지,박상우,박소현,김철용,김영관,류태호,박노식,박진우,변희봉,서영화,신현종,조덕제,이재응,유승목,손진호,신동환,최종률,손강국,박현영,권병길,신문성,염혜란,전미선"
105,불한당: 나쁜 놈들의 세상,2017.5.17,"37,031,400",0.0%,"7,715,976,525","3,987","958,431",13,164,한국,한국,"씨제이이앤엠(주),(주)바른손",씨제이이앤엠(주),청소년관람불가,"범죄,액션,드라마",변성현,"설경구,임시완,김희원,전혜진,이경영,김성오,허준호,박정주,박지호,박형우,임효은,정기욱,주현수,윤준희,최형욱,이미소,이시훈,이영호,이은비,이인규,이정우,이정호,김말구,문지윤,박수영,양현민,최준영,김보미,최병모"
106,나의 노래는 멀리멀리,2019.10.3,"32,955,180",0.0%,"32,955,180","3,967","3,967",27,338,한국,한국,,영화사 풀,전체관람가,다큐멘터리,현진식,"김지희,이순도"
107,봄날은 간다,2001.9.28,"22,480,000",0.0%,"36,913,500","3,818","6,266",62,623,한국,한국,"(주)싸이더스,싸이더스 우노 필름",(주)시네마서비스,15세관람가,드라마,허진호,"유지태,이영애,김태진,김명인,권희영,이범수,민현선,임승민,박성희,이숙영,김정,이영옥,박인환,엄효섭,신신애,손영순"
108,노리개: 그녀의 눈물,2019.6.13,"28,206,250",0.0%,"28,206,250","3,664","3,664",50,484,한국,한국,주식회사 마운틴픽쳐스,(주)제이앤씨미디어그룹,15세이상관람가,드라마,최승호,"마동석,이승연,민지현,변요한,서태화,기주봉,박용수,황태광,이도아,김영아"
109,"동물, 원",2019.9.5,"25,313,880",0.0%,"25,811,380","3,521","3,595",25,392,한국,한국,케프-ㄹ러49,(주)시네마달,전체관람가,다큐멘터리,왕민철,"김정호,전은구,장상기"
110,막다른 골목의 추억,2019.4.4,"28,341,740",0.0%,"28,341,740","3,518","3,518",17,364,한국,"한국,일본",(주)영화사조아,(주)트리플픽쳐스,12세이상관람가,멜로/로맨스,최현영,"최수영,타나카 슌스케,안보현,동현배,배누리,이정민,히라타 카오루"
111,질투의 역사,2019.3.14,"30,276,830",0.0%,"30,276,830","3,372","3,372",83,632,한국,한국,(주)유앤정필름,"와이드 릴리즈(주),(주)스톰픽쳐스코리아",15세이상관람가,"멜로/로맨스,드라마",정인봉,"남규리,오지호,장소연,김승현,조한선"
112,공포체험단 곤지암편,2019.7.19,"17,285,500",0.0%,"17,285,500","3,282","3,282",27,191,한국,한국,(주)하이브미디어코프,(주)쇼박스,15세이상관람가,공포(호러),정범식,"위하준,박지현,오아연,문예원,박성훈,이승욱,유제윤"
113,8월의 크리스마스,1998.1.24,"17,788,600",0.0%,"191,948,100","3,168","28,146",21,136,한국,한국,(주)우노필름,"한국영상투자개발(주),(주)싸이더스",15세 미만인 자는 관람할 수 없는 등급,"멜로/로맨스,드라마",허진호,"한석규,심은하,신구,이한위,전미선,오지혜,이용녀"
114,밤의 문이 열린다,2019.8.15,"22,690,100",0.0%,"25,918,700","2,887","3,357",20,358,한국,한국,영화사 리듬앤블루스,"무브먼트,영화배급협동조합 씨네소파",12세이상관람가,"판타지,드라마",유은정,"한해인,전소니,감소현,이승찬,홍승이"
115,옹알스,2019.5.30,"22,390,230",0.0%,"22,390,230","2,856","2,856",68,519,한국,한국,(주)티케이씨픽쳐스,(주)리틀빅픽쳐스,전체관람가,"코미디,다큐멘터리","차인표,전혜림","조수원,채경선,조준우,최기섭,하박,이경섭,최진영,타일러 대쉬 화이트,차인표"
116,한낮의 피크닉,2019.7.4,"20,637,310",0.0%,"22,356,810","2,789","3,042",21,497,한국,한국,서울독립영화제,서울독립영화제,12세이상관람가,드라마,"강동완,김한라,임오정","권해효,김금순,곽민규,윤혜리,류경수,김욱,서벽준,이우정,공민정,장준휘"
117,한강에게,2019.4.4,"18,405,160",0.0%,"19,670,960","2,576","2,774",31,443,한국,한국,,㈜인디스토리,12세이상관람가,"드라마,멜로/로맨스",박근영,"강진아,강길우,한기윤,전고운,이요섭,한준우,강길우"
118,우키시마호,2019.9.19,"20,838,940",0.0%,"20,838,940","2,508","2,508",65,452,한국,한국,(주)영화사메이플러스,"(주)영화사메이플러스,주식회사 마운틴픽쳐스",전체관람가,다큐멘터리,김진홍,안재모
119,폴란드로 간 아이들,2018.10.31,"16,994,000",0.0%,"388,840,800","2,481","50,943",2,86,한국,한국,보아스필름,커넥트픽쳐스(주),전체관람가,"다큐멘터리,드라마",추상미,"이송,강동완,김나영,김미나,김새롬,이석준,이온유,이혜경,추상미,추상미"
120,뷰티풀 보이스,2019.5.22,"20,424,700",0.0%,"21,492,600","2,280","2,439",67,417,한국,한국,(주)그래그거,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)",전체관람가,코미디,김선웅,"박호산,이이경,문지인,김민주,김정팔,배유람,연제욱"
121,오늘도 평화로운,2019.4.4,"18,139,060",0.0%,"18,139,060","2,205","2,205",29,364,한국,한국,꾸러기스튜디오,(주)영화사 그램,15세이상관람가,"액션,코미디",백승기,"손이용,민지혁,박지나,감승민,서현민,이해인,이지혜,조근직"
122,메이트,2019.1.17,"18,270,150",0.0%,"18,316,150","2,204","2,214",22,321,한국,한국,한국영화아카데미,(주)콘텐츠 난다긴다,15세이상관람가,멜로/로맨스,정대건,"심희섭,정혜성,길해연,전신환,윤소미,송유현"
123,굿바이 마이 러브NK: 붉은 청춘,2019.5.2,"15,834,280",0.0%,"16,836,280","2,175","2,320",19,267,한국,한국,822 필름,(주)시네마달,12세이상관람가,다큐멘터리,김소영,
124,설국열차,2013.8.1,"14,389,000",0.0%,"67,026,842,200","2,097","9,352,448",47,475,한국,"한국,체코","(주)모호필름,오퍼스픽쳐스(유)",씨제이이앤엠(주),15세이상관람가,"SF,액션",봉준호,"크리스 에반스,송강호,에드 해리스,존 허트,틸다 스윈튼,제이미 벨,옥타비아 스펜서,이완 브렘너,고아성,알리슨 필,허찬"
125,어른이 되면,2018.12.13,"13,371,500",0.0%,"44,381,400","2,068","6,284",7,296,한국,한국,,(주)시네마달,전체관람가,다큐멘터리,장혜영,"장혜정,장혜영,김정우,김진수,유인서,이은경,장혜정"
126,얼굴들,2019.1.24,"15,132,000",0.0%,"16,788,000","2,053","2,297",19,382,한국,한국,(주)시네마달,(주)시네마달,12세이상관람가,드라마,이강현,"박종환,김새벽,윤종석,백수장"
127,선희와 슬기,2019.3.27,"15,958,780",0.0%,"15,958,780","2,024","2,024",39,506,한국,한국,K'arts,(주)리틀빅픽쳐스,12세이상관람가,드라마,박영주,"정다은,박수연,정유연,전국향"
128,선종 무문관,2018.12.13,"16,494,000",0.0%,"25,023,800","2,003","3,012",4,95,한국,한국,,(주)드림팩트엔터테인먼트,전체관람가,드라마,윤용진,"우상전,고동업,안홍진,조용주"
129,마더,2009.5.28,"16,664,200",0.0%,"19,988,174,800","1,988","2,981,793",7,89,한국,한국,(주)바른손이앤에이,씨제이엔터테인먼트,청소년관람불가,드라마,봉준호,"김혜자,원빈,진구,윤제문,최재원,전미선,송새벽,천우희,정영기,이미도,유인수,박태준,오원식,이옥주,김홍집,윤혜진,임성미,임근아,김태환,황영희,한지희,남성호,권병길,고규필,박명신,염동헌"
130,신세계,2013.2.21,"10,899,700",0.0%,"34,892,973,605","1,957","4,684,571",22,133,한국,한국,"(주)사나이픽처스,(주)페퍼민트앤컴퍼니,(주)대명문화공장,(주)파트너스케이",(주)넥스트엔터테인먼트월드(NEW),청소년관람불가,"범죄,액션",박훈정,"이정재,최민식,황정민,박성웅,송지효,정영기,이경영,정군,정민욱,정종화,최봉록,권지훈,한동욱,한재덕,허명행,남경민,신수정,연영식,김병옥,김홍파,장광,정재헌,김윤성,최일화,리우진,박인수,권태원,정민성"
131,파업전야,1990.3.28,"14,777,680",0.0%,"15,226,180","1,916","1,986",21,255,한국,한국,장산곶매,(주)리틀빅픽쳐스,12세이상관람가,드라마,"이은기,이재구,장동홍,장윤현","강능원,고동업,김동범,신종태,최경희,홍석연"
132,우리 지금 만나,2019.5.29,"12,668,600",0.0%,"12,668,600","1,751","1,751",16,320,한국,한국,,㈜인디스토리,12세이상관람가,드라마,"김서윤,강이관,부지영","배유람,윤혜리,하휘동,최남미,이정은,이상희,박성연"
133,국경의 왕,2019.2.28,"12,042,500",0.0%,"14,272,900","1,698","2,057",7,204,한국,한국,,"무브먼트,독립영화전용관 인디스페이스",15세이상관람가,드라마,임정환,"김새벽,조현철,정혁기,박진수,이유진,임철,박상용,임정환"
134,도어락,2018.12.5,"11,059,600",0.0%,"12,803,157,486","1,642","1,561,258",15,104,한국,한국,(주)영화사피어나,메가박스중앙(주)플러스엠,15세이상관람가,"스릴러,드라마",이권,"공효진,김예원,김성오,조복래,이가섭,이천희,김동규,김보경,김유정,김지한,김지현,백민준,이상희,이승창,장효석,한지은,배유리,배명진,차엽"
135,마당을 나온 암탉,2011.7.28,"9,227,500",0.0%,"14,683,917,500","1,586","2,204,374",28,133,한국,한국,"(주)오돌또기 ,(주)명필름",롯데쇼핑㈜롯데엔터테인먼트,전체관람가,애니메이션,"오성윤,민성아","문소리,박철민,최민식,유승호,홍윤정,김한솔"
136,내가 사는 세상,2019.3.7,"10,614,550",0.0%,"11,170,550","1,569","1,651",19,380,한국,한국,,㈜인디스토리,12세이상관람가,드라마,최창환,"곽민규,김시은,박지홍,유지영,김용삼,임호준"
137,이월,2019.1.30,"11,538,180",0.0%,"12,927,180","1,560","1,779",19,342,한국,한국,(주)무비락,무브먼트,15세이상관람가,드라마,김중현,"조민경,이주원,김성령,박시완,박영빈,손성찬"
