movieCd,movieNm,moviePartNm,peopleCd,peopleNm,sex
20124399,반창꼬,시나리오(각본),10061628,정기훈,남자
20090484,애자,감독,10061628,정기훈,남자
20090484,애자,시나리오(각본),10061628,정기훈,남자
20081058,고死 : 피의 중간고사,윤색,10061628,정기훈,남자
20030061,와일드 카드,조감독,10061628,정기훈,남자
20176251,내안의 그놈,감독,10000970,강효진,남자
20189122,양아치 느와르,감독,10000970,강효진,남자
20189122,양아치 느와르,제작,10000970,강효진,남자
20189122,양아치 느와르,시나리오(각본),10000970,강효진,남자
20162970,폭력의 법칙: 나쁜 피 두 번째 이야기,감독,10000970,강효진,남자
20162970,폭력의 법칙: 나쁜 피 두 번째 이야기,시나리오(각본),10000970,강효진,남자
20162970,폭력의 법칙: 나쁜 피 두 번째 이야기,작사/작곡/편곡,10000970,강효진,남자
20162970,폭력의 법칙: 나쁜 피 두 번째 이야기,제작,10000970,강효진,남자
20162970,폭력의 법칙: 나쁜 피 두 번째 이야기,기획,10000970,강효진,남자
20143513,미쓰 와이프,감독,10000970,강효진,남자
20143513,미쓰 와이프,각색,10000970,강효진,남자
20128506,나쁜 피,감독,10000970,강효진,남자
20128506,나쁜 피,배우,10000970,강효진,남자
20128506,나쁜 피,시나리오(각본),10000970,강효진,남자
20128506,나쁜 피,제작,10000970,강효진,남자
20090939,육혈포 강도단,감독,10000970,강효진,남자
20090939,육혈포 강도단,시나리오(각본),10000970,강효진,남자
20070500,펀치레이디,감독,10000970,강효진,남자
20070500,펀치레이디,시나리오(각본),10000970,강효진,남자
20081125,맨손으로 죽여라?,감독,10000970,강효진,남자
20081125,맨손으로 죽여라?,시나리오(각본),10000970,강효진,남자
20010014,조폭마누라,시나리오(각본),10000970,강효진,남자
20192206,백두산,배우,10087253,하정우,남자
20170658,PMC: 더 벙커,배우,10087253,하정우,남자
20170658,PMC: 더 벙커,제작,10087253,하정우,남자
20182447,클로젯,배우,10087253,하정우,남자
20186202,신과함께-인과 연,배우,10087253,하정우,남자
20170590,1987,배우,10087253,하정우,남자
20150976,신과함께-죄와 벌,배우,10087253,하정우,남자
20173301,"서서평, 천천히 평온하게",기타,10087253,하정우,남자
20161723,싱글라이더,제작,10087253,하정우,남자
20154910,터널,배우,10087253,하정우,남자
20144444,아가씨,배우,10087253,하정우,남자
20167301,아가씨(확장판),배우,10087253,하정우,남자
20148851,암살,배우,10087253,하정우,남자
20131262,허삼관,감독,10087253,하정우,남자
20131262,허삼관,배우,10087253,하정우,남자
20131262,허삼관,시나리오(각본),10087253,하정우,남자
20131262,허삼관,각색,10087253,하정우,남자
20123501,군도: 민란의 시대,배우,10087253,하정우,남자
20122785,롤러코스터,감독,10087253,하정우,남자
20122785,롤러코스터,시나리오(각본),10087253,하정우,남자
20136052,더 테러 라이브,배우,10087253,하정우,남자
20124083,베를린,배우,10087253,하정우,남자
20128271,577 프로젝트,배우,10087253,하정우,남자
20128271,577 프로젝트,기획진행,10087253,하정우,남자
20113916,러브픽션,배우,10087253,하정우,남자
20113557,범죄와의 전쟁: 나쁜놈들 전성시대,배우,10087253,하정우,남자
20110613,의뢰인,배우,10087253,하정우,남자
20101222,황해,배우,10087253,하정우,남자
20090160,평행이론,배우,10087253,하정우,남자
20090527,국가대표 완결판-못 다한 이야기,배우,10087253,하정우,남자
20090307,국가대표,배우,10087253,하정우,남자
20090289,보트,배우,10087253,하정우,남자
20090261,잘 알지도 못하면서,배우,10087253,하정우,남자
20081002,멋진 하루,배우,10087253,하정우,남자
20080394,비스티 보이즈,배우,10087253,하정우,남자
20080046,추격자,배우,10087253,하정우,남자
20070382,우리 생애 최고의 순간,배우,10087253,하정우,남자
20070098,숨,배우,10087253,하정우,남자
20070206,두 번째 사랑,배우,10087253,하정우,남자
20060272,구미호 가족,배우,10087253,하정우,남자
20060228,시간,배우,10087253,하정우,남자
20050303,용서받지 못한 자,배우,10087253,하정우,남자
20050013,잠복근무,배우,10087253,하정우,남자
20040619,슈퍼스타 감사용,배우,10087253,하정우,남자
20020006,마들렌,배우,10087253,하정우,남자
20197122,보스턴 1947,배우,10087253,하정우,남자
20098138,티파니에서 아침을,배우,10087253,하정우,남자
20176251,내안의 그놈,시나리오(각본),10040668,신한솔,남자
20148841,헬머니,감독,10040668,신한솔,남자
20148841,헬머니,시나리오(각본),10040668,신한솔,남자
20148841,헬머니,원작,10040668,신한솔,남자
20119618,위험한 상견례,스토리,10040668,신한솔,남자
20080397,가루지기,감독,10040668,신한솔,남자
20080397,가루지기,시나리오(각본),10040668,신한솔,남자
20050346,싸움의 기술,감독,10040668,신한솔,남자
20050346,싸움의 기술,시나리오(각본),10040668,신한솔,남자
20126928,염소가족,감독,10040668,신한솔,남자
20126772,늦은여름,감독,10040668,신한솔,남자
20126767,뼛살,감독,10040668,신한솔,남자
20126761,혹성 탈출,감독,10040668,신한솔,남자
20142624,창백한 얼굴들,스크립닥터,10050533,오승욱,남자
20142623,화산고래,스크립닥터,10050533,오승욱,남자
20130566,무뢰한,감독,10050533,오승욱,남자
20130566,무뢰한,시나리오(각본),10050533,오승욱,남자
20081656,제불찰씨 이야기,기타,10050533,오승욱,남자
20080615,"나의 사랑, 나의 영화",감독,10050533,오승욱,남자
20040682,역도산,각색,10050533,오승욱,남자
20020237,H(에이치),시나리오(각본),10050533,오승욱,남자
20020083,피도 눈물도 없이,배우,10050533,오승욱,남자
20000017,킬리만자로,감독,10050533,오승욱,남자
20000017,킬리만자로,시나리오(각본),10050533,오승욱,남자
19990073,이재수의 난,각색,10050533,오승욱,남자
19980036,8월의 크리스마스,시나리오(각본),10050533,오승욱,남자
19970048,초록물고기,시나리오(각본),10050533,오승욱,남자
20161961,나는 증인이다,감독,20111254,안상훈,남자
20161961,나는 증인이다,원작,20111254,안상훈,남자
20161961,나는 증인이다,시나리오(각본),20111254,안상훈,남자
20136063,순수의 시대,감독,20111254,안상훈,남자
20136063,순수의 시대,각색,20111254,안상훈,남자
20151951,순수의 시대 무삭제편,감독,20111254,안상훈,남자
20110297,블라인드,감독,20111254,안상훈,남자
20110297,블라인드,각색,20111254,안상훈,남자
20101110,레인보우,배우,20111254,안상훈,남자
20060157,아랑,감독,20111254,안상훈,남자
20060157,아랑,시나리오(각본),20111254,안상훈,남자
20030399,...ing,연출팀,20111254,안상훈,남자
20060517,패스오버,감독,20111254,안상훈,남자
20060517,패스오버,시나리오(각본),20111254,안상훈,남자
20050356,다섯 개의 시선,연출팀,20111254,안상훈,남자
20148844,손님,감독,20147149,김광태,남자
20148844,손님,시나리오(각본),20147149,김광태,남자
20060051,청춘만화,배우,20147149,김광태,남자
20148553,내 심장을 쏴라,감독,10026804,문제용,남자
20148553,내 심장을 쏴라,시나리오(각본),10026804,문제용,남자
20124055,아부의 왕,윤색,10026804,문제용,남자
20071067,슈퍼맨이었던 사나이,2nd unit 촬영팀,10026804,문제용,남자
20060277,타짜,연출팀,10026804,문제용,남자
20050232,내 생애 가장 아름다운 일주일,연출팀,10026804,문제용,남자
20080408,쌍둥이들,감독,10026804,문제용,남자
20080408,쌍둥이들,시나리오(각본),10026804,문제용,남자
20111544,시린 귀를 감싸며,감독,10026804,문제용,남자
20197121,삼진그룹 영어토익반,감독,10057407,이종필,남자
20140144,도리화가,감독,10057407,이종필,남자
20140144,도리화가,시나리오(각본),10057407,이종필,남자
20121549,전국노래자랑,감독,10057407,이종필,남자
20121549,전국노래자랑,시나리오(각본),10057407,이종필,남자
20128610,앙상블,감독,10057407,이종필,남자
20120701,Dir/Actors 2. 경복,배우,10057407,이종필,남자
20110301,푸른소금,배우,10057407,이종필,남자
20100813,퀴즈왕,배우,10057407,이종필,남자
20100214,아저씨,배우,10057407,이종필,남자
20090159,약탈자들,배우,10057407,이종필,남자
20050220,외출,촬영팀,10057407,이종필,남자
19950050,아름다운 청년 전태일,조명팀,10057407,이종필,남자
20138241,달세계여행,감독,10057407,이종필,남자
20110721,네 쌍둥이 자살,배우,10057407,이종필,남자
20080053,불을 지펴라,감독,10057407,이종필,남자
20080053,불을 지펴라,시나리오(각본),10057407,이종필,남자
20080053,불을 지펴라,편집,10057407,이종필,남자
20080053,불을 지펴라,제작,10057407,이종필,남자
20080451,적의 사과,배우,10057407,이종필,남자
20119588,촌철살인,배우,10057407,이종필,남자
20110468,이제 난 용감해질거야,감독,10057407,이종필,남자
20150339,인디포럼2015 특별4,감독,10057407,이종필,남자
20120703,Dir/Actors 3. Friends_신이수&이우정&이종필&최시형 단편,감독,10057407,이종필,남자
20120703,Dir/Actors 3. Friends_신이수&이우정&이종필&최시형 단편,배우,10057407,이종필,남자
20140193,서부전선,감독,10071866,천성일,남자
20140193,서부전선,시나리오(각본),10071866,천성일,남자
20136064,해적: 바다로 간 산적,시나리오(각본),10071866,천성일,남자
20136064,해적: 바다로 간 산적,제작,10071866,천성일,남자
20136064,해적: 바다로 간 산적,기획,10071866,천성일,남자
20136057,소수의견,각색,10071866,천성일,남자
20136057,소수의견,제작,10071866,천성일,남자
20136057,소수의견,기획,10071866,천성일,남자
20124058,5백만불의 사나이,시나리오(각본),10071866,천성일,남자
20124058,5백만불의 사나이,기획,10071866,천성일,남자
20124058,5백만불의 사나이,제작,10071866,천성일,남자
20090890,아빠가 여자를 좋아해,제작,10071866,천성일,남자
20090890,아빠가 여자를 좋아해,시나리오(각본),10071866,천성일,남자
20081737,7급 공무원,배우,10071866,천성일,남자
20081737,7급 공무원,제작,10071866,천성일,남자
20081737,7급 공무원,시나리오(각본),10071866,천성일,남자
20080011,원스어폰어타임,시나리오(각본),10071866,천성일,남자
20080011,원스어폰어타임,각색,10071866,천성일,남자
20060273,삼거리극장,기획,10071866,천성일,남자
20197922,다만 악에서 구하소서,감독,10089708,홍원찬,남자
20197922,다만 악에서 구하소서,시나리오(각본),10089708,홍원찬,남자
20143511,오피스,감독,10089708,홍원찬,남자
20143511,오피스,각색,10089708,홍원찬,남자
20124075,내가 살인범이다,각색,10089708,홍원찬,남자
20124081,아덴만의 여명(가제),시나리오(각본),10089708,홍원찬,남자
20101222,황해,각색,10089708,홍원찬,남자
20090023,작전,각색,10089708,홍원찬,남자
20080046,추격자,각색,10089708,홍원찬,남자
20041148,골목의끝,감독,10089708,홍원찬,남자
20188042,독전: 익스텐디드 컷,감독,10058049,이해영,남자
20179383,독전,감독,10058049,이해영,남자
20179383,독전,시나리오(각본),10058049,이해영,남자
20141224,경성학교: 사라진 소녀들,감독,10058049,이해영,남자
20141224,경성학교: 사라진 소녀들,시나리오(각본),10058049,이해영,남자
20088506,26년,시나리오(각본),10058049,이해영,남자
20101012,페스티발,감독,10058049,이해영,남자
20101012,페스티발,시나리오(각본),10058049,이해영,남자
20060222,천하장사 마돈나,감독,10058049,이해영,남자
20060222,천하장사 마돈나,시나리오(각본),10058049,이해영,남자
20040488,아라한 장풍대작전,각색,10058049,이해영,남자
20030434,안녕! 유에프오,시나리오(각본),10058049,이해영,남자
20020239,품행제로,시나리오(각본),10058049,이해영,남자
20010027,신라의 달밤,스토리,10058049,이해영,남자
20008551,커밍 아웃,시나리오(각본),10058049,이해영,남자
20143512,위험한 상견례 2,감독,10005932,김진영,남자
20143512,위험한 상견례 2,각색,10005932,김진영,남자
20125406,음치 클리닉 ,감독,10005932,김진영,남자
20125406,음치 클리닉 ,각색,10005932,김진영,남자
20119618,위험한 상견례,감독,10005932,김진영,남자
20090590,청담보살,감독,10005932,김진영,남자
20081132,아기와 나,감독,10005932,김진영,남자
20081132,아기와 나,배우,10005932,김진영,남자
20081132,아기와 나,투자,10005932,김진영,남자
20060407,마파도2,프로듀서,10005932,김진영,남자
20040659,돈 텔 파파,프로듀서,10005932,김진영,남자
20157501,극적인 하룻밤,감독,10086669,하기호,남자
20157501,극적인 하룻밤,시나리오(각본),10086669,하기호,남자
20080015,라듸오 데이즈,감독,10086669,하기호,남자
20080015,라듸오 데이즈,각색,10086669,하기호,남자
20020289,"내 사랑 십자 드라이버, 사이코드라마(단편)",감독,10086669,하기호,남자
20020289,"내 사랑 십자 드라이버, 사이코드라마(단편)",편집,10086669,하기호,남자
20136057,소수의견,감독,10004620,김성제,남자
