,영화코드,영화명,개봉일,점유율집계일,개봉n일차,개봉n일차(int),상영횟수,상영점유율,상영점유율순위,스크린수,스크린점유율,스크린점유율순위,좌석수,좌석판매율,좌석점유율,좌석점유율순위,매출액,누적매출액,관객수,누적관객수,총공급좌석수,F-rated
139,20161364,귀향,2016-02-24,2016-02-22,-2 days +00:00:00.000000000,-2,2,0.029,14,2,0.1,13,321,100.0,0.01,16,2075000,83778000,321,11054,6556344.0,1
140,20161364,귀향,2016-02-24,2016-02-24,0 days 00:00:00.000000000,0,2138,24.351,1,513,20.4,2,365656,43.3,13.63,1,962008400,1045786400,158174,169228,6556344.0,1
141,20161364,귀향,2016-02-24,2016-02-25,1 days 00:00:00.000000000,1,2224,24.613000000000003,1,528,18.9,1,402360,33.5,14.87,1,982667700,2028454100,134742,303970,6556344.0,1
142,20161364,귀향,2016-02-24,2016-02-26,2 days 00:00:00.000000000,2,2467,26.714,1,589,20.4,1,465192,37.3,16.82,1,1339968655,3368422755,173714,477684,6556344.0,1
143,20161364,귀향,2016-02-24,2016-02-27,3 days 00:00:00.000000000,3,3222,33.517,1,770,24.7,1,630310,49.5,21.97,1,2455873351,5824296106,312202,789886,6556344.0,1
144,20161364,귀향,2016-02-24,2016-02-28,4 days 00:00:00.000000000,4,3293,35.523,1,797,25.8,1,647527,49.4,23.26,1,2515327800,8339623906,320062,1109948,6556344.0,1
145,20161364,귀향,2016-02-24,2016-02-29,5 days 00:00:00.000000000,5,3481,37.083,1,783,26.1,1,702414,34.2,25.41,1,1749558698,10089182604,240473,1350421,6556344.0,1
146,20161364,귀향,2016-02-24,2016-03-01,6 days 00:00:00.000000000,6,3938,42.077,1,876,28.4,1,811135,55.1,29.62,1,3466680000,13555862604,446819,1797240,6556344.0,1
147,20161364,귀향,2016-02-24,2016-03-02,7 days 00:00:00.000000000,7,3573,40.621,1,763,27.7,1,743480,14.9,29.4,1,801281600,14357144204,110506,1907746,6556344.0,1
148,20161364,귀향,2016-02-24,2016-03-03,8 days 00:00:00.000000000,8,3444,51.95399999999999,1,750,31.9,1,701968,13.7,27.84,1,702926000,15060070204,96453,2004199,6556344.0,1
149,20161364,귀향,2016-02-24,2016-03-04,9 days 00:00:00.000000000,9,3612,52.93899999999999,1,771,32.6,1,738658,15.9,28.44,1,930341000,15990411204,117486,2121685,6556344.0,1
150,20161364,귀향,2016-02-24,2016-03-05,10 days 00:00:00.000000000,10,4088,56.99100000000001,1,861,35.3,1,841306,29.9,30.65,1,2041924732,18032335936,251892,2373577,6556344.0,1
151,20161364,귀향,2016-02-24,2016-03-06,11 days 00:00:00.000000000,11,3916,57.16,1,846,35.6,1,808091,28.7,30.39,1,1868625900,19900961836,232051,2605628,6556344.0,1
152,20161364,귀향,2016-02-24,2016-03-07,12 days 00:00:00.000000000,12,3495,54.712,1,757,34.0,1,718768,10.1,29.26,1,527713400,20428675236,72612,2678240,6556344.0,1
153,20161364,귀향,2016-02-24,2016-03-08,13 days 00:00:00.000000000,13,3491,55.325,1,773,34.5,1,716083,9.3,29.47,1,476968000,20905643236,66751,2744991,6556344.0,1
154,20161364,귀향,2016-02-24,2016-03-09,14 days 00:00:00.000000000,14,3415,54.362,1,760,33.9,1,700994,8.6,29.03,1,428271800,21333915036,60012,2805003,6556344.0,1
155,20161364,귀향,2016-02-24,2016-03-10,15 days 00:00:00.000000000,15,2445,40.845,1,585,33.6,1,474152,10.7,18.42,1,358766800,21692681836,50895,2855898,6556344.0,1
156,20161364,귀향,2016-02-24,2016-03-11,16 days 00:00:00.000000000,16,2540,41.16,1,592,33.9,1,495507,11.0,18.64,1,422519161,22115200997,54611,2910509,6556344.0,1
157,20161364,귀향,2016-02-24,2016-03-12,17 days 00:00:00.000000000,17,2743,42.103,1,669,35.3,1,547401,22.0,19.46,1,956237145,23071438142,120424,3030933,6556344.0,1
158,20161364,귀향,2016-02-24,2016-03-13,18 days 00:00:00.000000000,18,2616,41.856,1,654,34.6,1,520641,21.5,19.2,1,889251900,23960690042,111687,3142620,6556344.0,1
159,20161364,귀향,2016-02-24,2016-03-14,19 days 00:00:00.000000000,19,2417,40.745,1,577,34.1,1,471805,7.5,18.83,1,251622100,24212312142,35153,3177773,6556344.0,1
160,20161364,귀향,2016-02-24,2016-03-15,20 days 00:00:00.000000000,20,2390,40.709,1,603,34.7,1,465763,7.5,18.79,1,238854500,24451166642,34762,3212535,6556344.0,1
161,20161364,귀향,2016-02-24,2016-03-16,21 days 00:00:00.000000000,21,2371,40.537,1,596,34.3,1,458701,6.8,18.52,1,218852300,24670018942,31099,3243634,6556344.0,1
162,20161364,귀향,2016-02-24,2016-03-17,22 days 00:00:00.000000000,22,2076,42.813,1,546,38.8,1,389033,7.5,15.43,1,197998700,24868017642,29117,3272751,6556344.0,1
163,20161364,귀향,2016-02-24,2016-03-18,23 days 00:00:00.000000000,23,2210,42.813,1,554,37.7,1,407581,8.5,15.29,1,265322428,25133340070,34489,3307240,6556344.0,1
164,20161364,귀향,2016-02-24,2016-03-19,24 days 00:00:00.000000000,24,2427,44.304,1,607,39.1,1,451269,14.3,15.95,1,510155220,25643495290,64606,3371846,6556344.0,1
165,20161364,귀향,2016-02-24,2016-03-20,25 days 00:00:00.000000000,25,2265,43.457,1,570,37.7,1,423131,12.4,15.53,1,419900800,26063396090,52518,3424364,6556344.0,1
166,20161364,귀향,2016-02-24,2016-03-21,26 days 00:00:00.000000000,26,1977,41.447,1,538,37.7,1,365697,4.7,15.16,1,121832800,26185228890,17238,3441602,6556344.0,1
167,20161364,귀향,2016-02-24,2016-03-22,27 days 00:00:00.000000000,27,1965,42.095,1,541,38.8,1,364255,4.7,15.1,1,121012800,26306241690,17040,3458642,6556344.0,1
168,20161364,귀향,2016-02-24,2016-03-23,28 days 00:00:00.000000000,28,1928,41.877,1,553,38.3,1,349863,5.1,14.46,1,126117500,26432359190,17826,3476468,6556344.0,1
169,20161364,귀향,2016-02-24,2016-03-24,29 days 00:00:00.000000000,29,815,27.968000000000004,2,400,31.6,2,102727,9.4,4.48,2,68108300,26500467490,9683,3486151,6556344.0,1
170,20161364,귀향,2016-02-24,2016-03-25,30 days 00:00:00.000000000,30,856,28.121,2,406,31.4,2,107296,10.3,4.54,2,82718500,26583185990,11031,3497182,6556344.0,1
171,20161364,귀향,2016-02-24,2016-03-26,31 days 00:00:00.000000000,31,771,26.855,2,401,30.1,2,93922,18.7,3.77,2,139522100,26722708090,17524,3514706,6556344.0,1
172,20161364,귀향,2016-02-24,2016-03-27,32 days 00:00:00.000000000,32,732,26.902,2,392,30.1,2,91730,18.2,3.81,2,133351700,26856059790,16685,3531391,6556344.0,1
173,20161364,귀향,2016-02-24,2016-03-28,33 days 00:00:00.000000000,33,831,29.312,2,405,31.3,2,104964,7.3,4.76,2,54350600,26910410390,7705,3539096,6556344.0,1
174,20161364,귀향,2016-02-24,2016-03-29,34 days 00:00:00.000000000,34,835,29.094,2,416,31.3,2,105315,8.5,4.81,2,61923900,26972334290,8930,3548026,6556344.0,1
175,20161364,귀향,2016-02-24,2016-03-30,35 days 00:00:00.000000000,35,368,9.759,4,238,16.3,3,47424,11.4,2.04,4,32791200,27005125490,5412,3553438,6556344.0,1
176,20161364,귀향,2016-02-24,2016-03-31,36 days 00:00:00.000000000,36,344,9.045,4,213,15.3,3,44703,8.8,1.9,4,27378600,27032504090,3942,3557380,6556344.0,1
177,20161364,귀향,2016-02-24,2016-04-01,37 days 00:00:00.000000000,37,340,9.247,4,205,15.1,3,43526,9.6,1.82,4,29975500,27062479590,4182,3561562,6556344.0,1
178,20161364,귀향,2016-02-24,2016-04-02,38 days 00:00:00.000000000,38,321,8.802,4,192,14.3,3,38383,12.7,1.49,4,38644500,27101124090,4872,3566434,6556344.0,1
179,20161364,귀향,2016-02-24,2016-04-03,39 days 00:00:00.000000000,39,310,8.918,4,191,14.4,3,37699,14.4,1.52,4,44008800,27145132890,5419,3571853,6556344.0,1
180,20161364,귀향,2016-02-24,2016-04-04,40 days 00:00:00.000000000,40,333,10.501,4,198,15.7,3,42758,5.3,1.96,4,16299500,27161432390,2285,3574138,6556344.0,1
181,20161364,귀향,2016-02-24,2016-04-05,41 days 00:00:00.000000000,41,297,9.706,4,179,14.0,3,38901,5.1,1.84,4,14343400,27175775790,1991,3576129,6556344.0,1
182,20161364,귀향,2016-02-24,2016-04-06,42 days 00:00:00.000000000,42,297,10.943,3,196,15.7,3,39141,4.6,1.84,3,12600700,27188376490,1800,3577929,6556344.0,1
183,20161364,귀향,2016-02-24,2016-04-07,43 days 00:00:00.000000000,43,83,3.009,3,63,7.2,3,10076,8.3,0.41,3,5154900,27193531390,833,3578762,6556344.0,1
184,20161364,귀향,2016-02-24,2016-04-08,44 days 00:00:00.000000000,44,83,2.779,3,63,6.7,3,9921,5.8,0.39,3,4290000,27197821390,577,3579339,6556344.0,1
185,20161364,귀향,2016-02-24,2016-04-09,45 days 00:00:00.000000000,45,87,2.4290000000000003,3,65,6.0,3,10637,11.6,0.38,3,9116000,27206937390,1235,3580574,6556344.0,1
186,20161364,귀향,2016-02-24,2016-04-10,46 days 00:00:00.000000000,46,83,2.28,3,62,5.7,3,10132,8.7,0.37,3,6965200,27213902590,886,3581460,6556344.0,1
187,20161364,귀향,2016-02-24,2016-04-11,47 days 00:00:00.000000000,47,71,2.0340000000000003,4,49,4.9,3,8625,3.6,0.36,4,2272500,27216175090,311,3581771,6556344.0,1
188,20161364,귀향,2016-02-24,2016-04-12,48 days 00:00:00.000000000,48,84,2.29,3,63,6.0,3,10474,6.6,0.42,3,4360900,27220535990,689,3582460,6556344.0,1
189,20161364,귀향,2016-02-24,2016-04-13,49 days 00:00:00.000000000,49,7,0.078,11,5,0.2,11,705,10.5,0.03,12,495000,27221030990,74,3582534,6556344.0,1
190,20161364,귀향,2016-02-24,2016-04-14,50 days 00:00:00.000000000,50,10,0.118,12,9,0.4,12,1375,52.0,0.05,13,4992000,27226022990,715,3583249,6556344.0,1
191,20161364,귀향,2016-02-24,2016-04-15,51 days 00:00:00.000000000,51,8,0.08900000000000001,12,6,0.3,12,774,10.6,0.03,15,429000,27226451990,82,3583331,6556344.0,1
192,20161364,귀향,2016-02-24,2016-04-16,52 days 00:00:00.000000000,52,7,0.073,13,6,0.2,13,727,17.2,0.03,14,702000,27227153990,125,3583456,6556344.0,1
193,20161364,귀향,2016-02-24,2016-04-17,53 days 00:00:00.000000000,53,8,0.086,12,6,0.2,12,956,6.4,0.03,14,447500,27227601490,61,3583517,6556344.0,1
194,20161364,귀향,2016-02-24,2016-04-18,54 days 00:00:00.000000000,54,8,0.094,13,8,0.4,13,960,17.8,0.04,15,1179000,27228780490,171,3583688,6556344.0,1
195,20161364,귀향,2016-02-24,2016-04-19,55 days 00:00:00.000000000,55,12,0.141,12,11,0.5,12,1642,39.6,0.07,13,2947000,27231727490,650,3584338,6556344.0,1
196,20161364,귀향,2016-02-24,2016-04-20,56 days 00:00:00.000000000,56,8,0.091,14,7,0.3,14,1076,19.9,0.04,16,1695500,27233422990,214,3584552,6556344.0,1
197,20161364,귀향,2016-02-24,2016-04-21,57 days 00:00:00.000000000,57,3,0.032,16,3,0.1,15,362,42.8,0.01,16,1105000,27234527990,155,3584707,6556344.0,1
198,20161364,귀향,2016-02-24,2016-04-22,58 days 00:00:00.000000000,58,6,0.062,13,6,0.3,13,840,33.7,0.03,13,1723000,27236250990,283,3584990,6556344.0,1
199,20161364,귀향,2016-02-24,2016-04-23,59 days 00:00:00.000000000,59,4,0.039,14,4,0.2,13,474,32.1,0.02,14,1054000,27237304990,152,3585142,6556344.0,1
200,20161364,귀향,2016-02-24,2016-04-24,60 days 00:00:00.000000000,60,5,0.05,12,5,0.2,12,702,6.0,0.03,11,322000,27237626990,42,3585184,6556344.0,1
201,20161364,귀향,2016-02-24,2016-04-25,61 days 00:00:00.000000000,61,2,0.023,20,2,0.1,17,226,2.7,0.01,19,38000,27237664990,6,3585190,6556344.0,1
202,20161364,귀향,2016-02-24,2016-04-26,62 days 00:00:00.000000000,62,3,0.034,19,3,0.1,16,436,5.1,0.02,15,169000,27237833990,22,3585212,6556344.0,1
203,20161364,귀향,2016-02-24,2016-04-27,63 days 00:00:00.000000000,63,1,0.033,20,1,0.1,18,147,100.0,0.01,17,1029000,27238862990,147,3585359,6556344.0,1
204,20161364,귀향,2016-02-24,2016-04-29,65 days 00:00:00.000000000,65,1,0.033,20,1,0.1,18,110,100.0,0.0,22,770000,27239632990,110,3585469,6556344.0,1
205,20161364,귀향,2016-02-24,2016-04-30,66 days 00:00:00.000000000,66,1,0.04,19,1,0.1,18,126,6.4,0.01,15,51000,27239683990,8,3585477,6556344.0,1
206,20161364,귀향,2016-02-24,2016-05-01,67 days 00:00:00.000000000,67,1,0.041,18,1,0.1,17,200,0.5,0.01,17,6000,27239689990,1,3585478,6556344.0,1
207,20161364,귀향,2016-02-24,2016-05-02,68 days 00:00:00.000000000,68,1,0.035,21,1,0.1,17,110,2.7,0.0,22,21000,27239710990,3,3585481,6556344.0,1
208,20161364,귀향,2016-02-24,2016-05-07,73 days 00:00:00.000000000,73,1,0.02,18,1,0.1,17,126,12.7,0.0,24,90000,27239800990,16,3585497,6556344.0,1
209,20161364,귀향,2016-02-24,2016-05-11,77 days 00:00:00.000000000,77,1,0.018000000000000002,19,1,0.0,18,128,78.1,0.01,17,600000,27240400990,100,3585597,6556344.0,1
210,20161364,귀향,2016-02-24,2016-05-13,79 days 00:00:00.000000000,79,3,0.036000000000000004,16,3,0.1,14,463,86.4,0.02,14,2492000,27242892990,400,3585997,6556344.0,1
211,20161364,귀향,2016-02-24,2016-05-14,80 days 00:00:00.000000000,80,1,0.011,18,1,0.0,16,126,7.1,0.01,15,45000,27242937990,9,3586006,6556344.0,1
212,20161364,귀향,2016-02-24,2016-05-17,83 days 00:00:00.000000000,83,1,0.012,26,1,0.0,22,125,0.0,0.01,20,0,27242937990,0,3586006,6556344.0,1
213,20161364,귀향,2016-02-24,2016-05-20,86 days 00:00:00.000000000,86,1,0.012,19,1,0.0,19,123,100.0,0.01,16,861000,27243798990,123,3586129,6556344.0,1
214,20161364,귀향,2016-02-24,2016-05-21,87 days 00:00:00.000000000,87,2,0.022,17,2,0.1,16,256,58.6,0.01,16,998000,27244796990,150,3586279,6556344.0,1
215,20161364,귀향,2016-02-24,2016-05-28,94 days 00:00:00.000000000,94,1,0.021,17,1,0.1,17,126,4.0,0.01,14,25000,27244821990,5,3586284,6556344.0,1
216,20161364,귀향,2016-02-24,2016-06-02,99 days 00:00:00.000000000,99,1,0.012,19,1,0.0,18,189,79.4,0.01,18,600000,27245421990,150,3586434,6556344.0,1
217,20161364,귀향,2016-02-24,2016-06-04,101 days 00:00:00.000000000,101,1,0.012,19,1,0.0,18,126,6.4,0.0,20,40000,27245461990,8,3586442,6556344.0,1
218,20161364,귀향,2016-02-24,2016-06-08,105 days 00:00:00.000000000,105,1,0.013,21,1,0.0,20,102,98.0,0.0,27,800000,27246261990,100,3586542,6556344.0,1
219,20161364,귀향,2016-02-24,2016-06-09,106 days 00:00:00.000000000,106,1,0.024,22,1,0.1,20,151,72.9,0.01,15,900000,27247161990,110,3586652,6556344.0,1
220,20161364,귀향,2016-02-24,2016-06-11,108 days 00:00:00.000000000,108,1,0.024,17,1,0.1,17,126,6.4,0.0,21,40000,27247201990,8,3586660,6556344.0,1
221,20161364,귀향,2016-02-24,2016-06-13,110 days 00:00:00.000000000,110,1,0.025,21,1,0.1,14,151,33.1,0.01,18,250000,27247451990,50,3586710,6556344.0,1
222,20161364,귀향,2016-02-24,2016-06-18,115 days 00:00:00.000000000,115,1,0.017,17,1,0.1,16,126,6.4,0.0,26,40000,27247491990,8,3586718,6556344.0,1
223,20161364,귀향,2016-02-24,2016-06-25,122 days 00:00:00.000000000,122,1,0.018000000000000002,20,1,0.1,15,126,27.0,0.0,34,170000,27247661990,34,3586752,6556344.0,1
224,20161364,귀향,2016-02-24,2016-06-28,125 days 00:00:00.000000000,125,1,0.018000000000000002,17,1,0.1,15,99,0.0,0.0,31,0,27247661990,0,3586752,6556344.0,1
225,20161364,귀향,2016-02-24,2016-06-29,126 days 00:00:00.000000000,126,1,0.011,20,1,0.0,16,99,0.0,0.0,32,0,27247661990,0,3586752,6556344.0,1
226,20161364,귀향,2016-02-24,2016-06-30,127 days 00:00:00.000000000,127,1,0.011,19,1,0.0,18,99,0.0,0.0,24,0,27247661990,0,3586752,6556344.0,1
227,20161364,귀향,2016-02-24,2016-07-07,134 days 00:00:00.000000000,134,1,0.013,20,1,0.0,19,157,100.0,0.01,15,942000,27248603990,157,3586909,6556344.0,1
228,20161364,귀향,2016-02-24,2016-07-16,143 days 00:00:00.000000000,143,1,0.016,20,1,0.0,17,126,9.5,0.0,20,60000,27248663990,12,3586921,6556344.0,1
229,20161364,귀향,2016-02-24,2016-07-23,150 days 00:00:00.000000000,150,1,0.009000000000000001,13,1,0.0,13,126,6.4,0.0,18,42000,27248705990,8,3586929,6556344.0,1
230,20161364,귀향,2016-02-24,2016-11-07,257 days 00:00:00.000000000,257,1,0.018000000000000002,24,1,0.1,20,148,100.0,0.01,20,740000,27249445990,148,3587077,6556344.0,1
231,20161364,귀향,2016-02-24,2016-11-27,277 days 00:00:00.000000000,277,2,0.028,24,1,0.0,26,372,4.0,0.01,19,44000,27249489990,15,3587092,6556344.0,1
232,20161364,귀향,2016-02-24,2016-11-28,278 days 00:00:00.000000000,278,2,0.028,24,1,0.0,25,372,7.3,0.01,20,88000,27249577990,27,3587119,6556344.0,1
233,20161364,귀향,2016-02-24,2016-11-29,279 days 00:00:00.000000000,279,2,0.028,27,1,0.0,28,372,9.4,0.01,26,105000,27249682990,35,3587154,6556344.0,1
234,20161364,귀향,2016-02-24,2016-12-04,284 days 00:00:00.000000000,284,1,0.011,30,1,0.0,21,186,0.5,0.01,21,2000,27249684990,1,3587155,6556344.0,1
235,20161364,귀향,2016-02-24,2016-12-05,285 days 00:00:00.000000000,285,1,0.012,27,1,0.0,22,186,7.0,0.01,18,39000,27249723990,13,3587168,6556344.0,1
236,20161364,귀향,2016-02-24,2016-12-06,286 days 00:00:00.000000000,286,1,0.012,34,1,0.0,27,186,2.7,0.01,23,15000,27249738990,5,3587173,6556344.0,1
237,20161364,귀향,2016-02-24,2017-03-01,371 days 00:00:00.000000000,371,1,0.013,17,1,0.0,13,40,15.0,0.0,16,48000,27249786990,6,3587179,6556344.0,1
238,20161364,귀향,2016-02-24,2017-03-18,388 days 00:00:00.000000000,388,1,0.042,13,1,0.1,11,36,8.3,0.0,17,15000,27249801990,3,3587182,6556344.0,1
239,20161364,귀향,2016-02-24,2018-04-18,784 days 00:00:00.000000000,784,3,0.038,17,1,0.0,25,504,5.2,0.02,17,52000,1222000,26,220,6556344.0,1
240,20161364,귀향,2016-02-24,2018-04-19,785 days 00:00:00.000000000,785,3,0.037000000000000005,25,1,0.0,27,504,7.3,0.02,23,74000,1296000,37,257,6556344.0,1
241,20161364,귀향,2016-02-24,2018-04-20,786 days 00:00:00.000000000,786,3,0.036000000000000004,22,1,0.0,25,504,5.6,0.02,19,56000,1352000,28,285,6556344.0,1
242,20142621,시간이탈자,2016-04-13,2016-03-28,-16 days +00:00:00.000000000,-16,1,0.035,19,1,0.1,14,326,100.0,0.01,15,1956000,1956000,326,326,4040671.0,1
243,20142621,시간이탈자,2016-04-13,2016-04-05,-8 days +00:00:00.000000000,-8,6,0.196,12,5,0.4,11,1563,89.6,0.07,11,10362000,12318000,1401,1727,4040671.0,1
244,20142621,시간이탈자,2016-04-13,2016-04-06,-7 days +00:00:00.000000000,-7,1,0.037000000000000005,20,1,0.1,19,326,50.0,0.02,13,1141000,13459000,163,1890,4040671.0,1
245,20142621,시간이탈자,2016-04-13,2016-04-08,-5 days +00:00:00.000000000,-5,1,0.033,20,1,0.1,18,326,100.0,0.01,13,2934000,16393000,326,2216,4040671.0,1
246,20142621,시간이탈자,2016-04-13,2016-04-09,-4 days +00:00:00.000000000,-4,1,0.028,16,1,0.1,14,841,0.0,0.03,8,0,16393000,0,2216,4040671.0,1
247,20142621,시간이탈자,2016-04-13,2016-04-11,-2 days +00:00:00.000000000,-2,23,0.659,8,23,2.3,7,5667,48.6,0.24,6,24369500,40762500,2753,4969,4040671.0,1
248,20142621,시간이탈자,2016-04-13,2016-04-12,-1 days +00:00:00.000000000,-1,37,1.009,7,37,3.5,5,7508,97.2,0.3,5,55902000,96664500,7296,12265,4040671.0,1
249,20142621,시간이탈자,2016-04-13,2016-04-13,0 days 00:00:00.000000000,0,3304,36.809,1,673,29.1,1,655275,23.8,23.56,1,1295199400,1391863900,155917,168182,4040671.0,1
250,20142621,시간이탈자,2016-04-13,2016-04-14,1 days 00:00:00.000000000,1,3178,37.428,1,646,30.9,1,633034,6.7,25.05,1,321289700,1713153600,42433,210615,4040671.0,1
251,20142621,시간이탈자,2016-04-13,2016-04-15,2 days 00:00:00.000000000,2,3362,37.489,1,681,31.0,1,669747,9.5,25.37,1,520667375,2233820975,63886,274501,4040671.0,1
252,20142621,시간이탈자,2016-04-13,2016-04-16,3 days 00:00:00.000000000,3,3631,37.934,1,733,30.1,1,732670,19.9,25.77,1,1235989060,3469810035,145976,420477,4040671.0,1
253,20142621,시간이탈자,2016-04-13,2016-04-17,4 days 00:00:00.000000000,4,3546,38.002,1,718,29.9,1,716300,17.6,25.83,1,1064075400,4533885435,126343,546820,4040671.0,1
254,20142621,시간이탈자,2016-04-13,2016-04-18,5 days 00:00:00.000000000,5,3229,37.877,1,652,30.8,1,651778,5.9,26.43,1,295925800,4829811235,38651,585471,4040671.0,1
255,20142621,시간이탈자,2016-04-13,2016-04-19,6 days 00:00:00.000000000,6,3259,38.423,1,688,31.3,1,649759,6.1,26.66,1,300711300,5130522535,39783,625254,4040671.0,1
256,20142621,시간이탈자,2016-04-13,2016-04-20,7 days 00:00:00.000000000,7,2905,33.189,1,627,26.0,1,592471,6.5,23.4,1,289813500,5420336035,38723,663977,4040671.0,1
257,20142621,시간이탈자,2016-04-13,2016-04-21,8 days 00:00:00.000000000,8,2718,29.16,2,577,26.3,1,546263,7.5,20.71,1,304661800,5724997835,41070,705047,4040671.0,1
258,20142621,시간이탈자,2016-04-13,2016-04-22,9 days 00:00:00.000000000,9,2850,29.607,1,603,26.9,1,573069,9.2,21.16,1,432108661,6157106496,52957,758004,4040671.0,1
259,20142621,시간이탈자,2016-04-13,2016-04-23,10 days 00:00:00.000000000,10,3222,31.61,1,663,27.6,1,661522,15.3,22.87,1,846583364,7003689860,100883,858887,4040671.0,1
260,20142621,시간이탈자,2016-04-13,2016-04-24,11 days 00:00:00.000000000,11,3145,31.761,1,651,27.2,1,642916,13.3,22.93,1,721944900,7725634760,85570,944457,4040671.0,1
261,20142621,시간이탈자,2016-04-13,2016-04-25,12 days 00:00:00.000000000,12,2763,31.359,1,575,27.4,1,562263,5.0,22.63,1,216444100,7942078860,28297,972754,4040671.0,1
262,20142621,시간이탈자,2016-04-13,2016-04-26,13 days 00:00:00.000000000,13,2784,31.221,1,591,27.1,1,562391,5.3,22.63,1,225850900,8167929760,29701,1002455,4040671.0,1
263,20142621,시간이탈자,2016-04-13,2016-04-27,14 days 00:00:00.000000000,14,1230,40.104,1,460,31.4,1,161050,15.1,6.86,1,146578900,8314508660,24305,1026760,4040671.0,1
264,20142621,시간이탈자,2016-04-13,2016-04-28,15 days 00:00:00.000000000,15,1268,40.589,1,432,29.7,1,165946,10.1,7.02,1,126736800,8441245460,16806,1043566,4040671.0,1
265,20142621,시간이탈자,2016-04-13,2016-04-29,16 days 00:00:00.000000000,16,1257,41.32100000000001,1,447,31.5,1,163979,14.6,6.8,1,195484672,8636730132,23937,1067503,4040671.0,1
266,20142621,시간이탈자,2016-04-13,2016-04-30,17 days 00:00:00.000000000,17,1056,41.723,1,426,31.8,1,130044,26.0,5.26,1,281479363,8918209495,33763,1101266,4040671.0,1
267,20142621,시간이탈자,2016-04-13,2016-05-01,18 days 00:00:00.000000000,18,1005,41.172,1,428,32.1,1,125202,23.1,5.18,1,244382600,9162592095,28961,1130227,4040671.0,1
268,20142621,시간이탈자,2016-04-13,2016-05-02,19 days 00:00:00.000000000,19,1183,41.538,1,438,32.0,1,153868,7.9,6.68,1,92277700,9254869795,12181,1142408,4040671.0,1
269,20142621,시간이탈자,2016-04-13,2016-05-03,20 days 00:00:00.000000000,20,1210,40.199,1,432,29.3,1,155263,10.2,6.71,1,118539600,9373409395,15802,1158210,4040671.0,1
270,20142621,시간이탈자,2016-04-13,2016-05-04,21 days 00:00:00.000000000,21,483,10.16,3,233,13.1,3,61373,12.7,2.5,3,59247800,9432657195,7821,1166031,4040671.0,1
271,20142621,시간이탈자,2016-04-13,2016-05-05,22 days 00:00:00.000000000,22,257,5.167000000000002,4,157,8.3,4,32796,23.2,1.23,4,63923800,9496580995,7614,1173645,4040671.0,1
